Chr	Locus	Gene Name	CT State 1	CT State 2	CT State 3	CT State 4	CT State 5	CT State 6	CT State 7	CT State 8	EF State 1	EF State 2	EF State 3	EF State 4	EF State 5	EF State 6	EF State 7	EF State 8
DH10B	ECDH10B_1362	tnpX	84.6	84.4	19.7	35.6	37.2	72.7	0	0	84	98.9	48.5	89.5	34.2	71.1	57	62.7
DH10B	ECDH10B_1363	tnpR	0	4.2	82.2	23.7	0	32.1	0	0	24.7	74.9	46.7	35.9	39	52.5	59	44.8
DH10B	ECDH10B_1364	tnpA	52	66.7	10.2	23.6	7.9	23.8	0	0	31.9	39.4	33.3	19.8	26.8	18.9	15.6	33.6
DH10B	ECDH10B_1365	kch	7.1	40.4	71.4	23.5	15.8	32.8	0	0	26.1	23.5	9.7	20.6	6.4	6.7	8.6	24.4
DH10B	ECDH10B_1366	yciI	0	2.6	0	54.1	0	31.1	0	0	0	30.3	53.6	46.9	15.1	54.5	28	73.1
DH10B	ECDH10B_1367	tonB	25.1	15	135.6	182.2	141.5	102.7	0	0	47.1	56.3	238.1	159.4	160.6	286	140.9	241.4
DH10B	ECDH10B_1368	yciA	80.4	167.8	128.5	86.7	139.6	144.8	0	0	75.5	88.2	197.7	134.4	143.8	52	129	73.4
DH10B	ECDH10B_1369	yciB	120.7	129.7	177.1	215.1	303.6	145.5	22.5	678.9	171.7	142	200.8	172.8	131.1	156.1	192	154.2
DH10B	ECDH10B_1370	yciC	237.2	203.7	124.6	154.4	111.2	141.8	0	113.7	164.5	137.3	283.4	127.6	103.6	120.9	123.1	101.4
DH10B	ECDH10B_1371	ompW	924.1	470.8	0	4.6	0	197.6	0	0	514.9	399.6	0	2.5	0	11.5	0	8.5
DH10B	ECDH10B_1372	yciE	77.1	159.4	31.1	9.3	0	101.8	0	0	130	98.7	0	48.6	58.3	79.2	52.3	30.4
DH10B	ECDH10B_1373	yciF	0	10.8	0	12.3	25.4	0	0	0	13.2	19.5	6.1	26.8	0	9.5	25.7	16.9
DH10B	ECDH10B_1374	yciG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1375	trpA	43.5	54.3	114.8	116	0	27.7	210.6	0	39.7	44.4	65.8	112.9	188.8	129.5	121.9	201.5
DH10B	ECDH10B_1376	trpB	15.1	37.4	230.4	139.7	142.6	129	81.3	0	89.1	80.2	173.4	177.4	191.4	158.7	382.3	230
DH10B	ECDH10B_1377	trpC	30.2	87.8	97.9	108.7	144	102.6	169.7	0	75.5	93.8	110.5	146	194.6	151.6	249	214.7
DH10B	ECDH10B_1378	trpD	17.6	12.1	21	23.8	4	18.8	0	0	3.8	20.4	26.6	19.8	20.2	15.3	7.1	29.1
DH10B	ECDH10B_1379	trpE	0	16.7	19.6	11.9	0	36.5	15.5	0	15.4	12.1	19.4	16.5	16.1	13.9	18.4	22
DH10B	ECDH10B_1380	trpL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1381	trpH	31.8	37.5	55.9	89.4	74	48	0	159.9	78.5	59.1	101.5	72.3	99.6	60.4	47.2	37.3
DH10B	ECDH10B_1382	yciO	53.3	102.8	135	117.4	302.4	126.5	0	658.4	65.2	126.1	185.6	134.7	233.9	238.1	158.5	298.3
DH10B	ECDH10B_1383	yciQ	27	19.5	31.7	39.1	62.1	43.5	0	119	68.8	48.5	67.6	45.2	76.6	46.3	34.3	50.1
DH10B	ECDH10B_1384	rluB	125.9	268.8	387.2	291.7	325.2	567	110.9	515.1	438	430.8	513.4	490.9	280.4	204.6	187.5	215.3
DH10B	ECDH10B_1385	btuR	42.4	19.5	180.2	120	358.2	159	0	429.4	121.9	159.7	112.9	151.5	80.4	121.2	120.4	132.2
DH10B	ECDH10B_1386	yciK	68.7	19.3	29.9	93.8	56.6	55.8	463.9	0	34.7	54.1	62	81.9	63.8	120.3	94.7	154.6
DH10B	ECDH10B_1387	sohB	295.1	370.8	327.7	259.8	137.9	296.3	11.6	0	212.5	239.3	273.8	395.2	217.7	328.3	316.5	295.7
DH10B	ECDH10B_1388	yciN	274.5	116	0	57.9	0	0	48.2	0	140.1	119	138.4	119.1	60.5	111.8	0	89.8
DH10B	ECDH10B_1389	topA	417.6	509.1	685	598.4	474.7	595.5	537.4	379.9	552.3	617.7	453.1	686.6	379.6	383.9	399.2	319.4
DH10B	ECDH10B_1390	cysB	308.5	511.4	851.5	578.6	460.3	386.2	485.6	390.5	422.9	447.3	677.5	596.1	823.8	663	703.4	1016.9
DH10B	ECDH10B_1391	ymiA	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
DH10B	ECDH10B_1392	yciX	0	41.2	0	14.7	0	36.7	0	0	47.6	8.5	0	0	32	2.5	0	9
DH10B	ECDH10B_1393	acnA	80.2	67.9	146.6	127.6	61.9	79.7	45.4	115.9	88.3	95.9	219.9	179.7	172.5	158.8	226.6	260.6
DH10B	ECDH10B_1394	ribA	181.5	57.3	106.8	133.4	0	177.2	0	0	59.7	127.4	232.3	239.5	195.7	209	180.6	341.6
DH10B	ECDH10B_1395	pgpB	48.5	80.5	25.8	44.2	0	25.2	0	0	111.4	52.8	95.2	54	0	35.5	17.8	29.6
DH10B	ECDH10B_1396	yciS	29.2	112.1	57.4	41.6	0	57.3	0	0	126.4	108.8	44.2	55.5	150.9	86.2	129.8	85.9
DH10B	ECDH10B_1397	yciM	193.7	234.1	118	145.1	138.7	198.8	0	0	204.8	208	130.3	145.3	42.1	107.1	96.4	117.3
DH10B	ECDH10B_1398	pyrF	81.5	45.9	157.6	146	56.1	104.3	65.8	0	127.6	105.6	273.4	159.8	104.5	107.2	65.6	23.3
DH10B	ECDH10B_1399	yciH	0	0	21.1	46.1	58.4	14.1	0	646.8	37.4	22.7	127.6	44.3	65.8	24	81	12
DH10B	ECDH10B_1400	osmB	0	56.2	0	0	0	77.4	0	0	0	13	55.4	0	45	9	0	0
DH10B	ECDH10B_1401	yciT	76.2	110.8	123.6	85.3	78.5	116	0	0	123	64.2	131.5	164.4	81.3	91.6	60.6	77.2
DH10B	ECDH10B_1402	gmr	42.4	21.7	21.8	26	60.1	11.6	0	0	25.4	26.1	44.7	23.5	16.2	22.7	10.7	16.9
DH10B	ECDH10B_1403	rnb	135.2	184.5	238.5	202.5	335.6	302.1	834.5	109.3	204.1	214.2	174	216.4	220.5	233.2	284	337.6
DH10B	ECDH10B_1404	yciW	0	12.3	80.4	61.8	101.6	96.9	699.6	162.5	23	20.4	28.2	17.1	312.3	241.8	587.8	689.9
DH10B	ECDH10B_1405	fabI	526.1	919.7	437.4	825.2	433.7	613.9	338.5	0	680.8	776.2	721.9	727.1	526	796.8	254.2	501.4
DH10B	ECDH10B_1406	ycjD	0	23.9	0	14	13.5	56.6	0	0	31.9	23.6	15	25.7	0	0	29.9	17
DH10B	ECDH10B_1407	sapF	72.1	66.7	70.9	36.1	69	43.9	0	0	93.3	66.3	79.9	69.8	55.5	50.1	21.6	46.4
DH10B	ECDH10B_1408	sapD	40.4	29.4	87.4	76.4	59.3	64.4	0	127.8	44.6	75	42	102	5.4	62.7	85.4	59.9
DH10B	ECDH10B_1409	sapC	0	44	67.5	41.3	64.3	19.9	0	0	40.7	43.9	52.8	11.4	72.4	32.9	42.5	24.4
DH10B	ECDH10B_1410	sapB	24.9	55.8	5.1	41.9	0	46.2	100.5	0	32.7	24	45.5	20.5	0	45.6	26.6	30
DH10B	ECDH10B_1411	sapA	48.8	41.7	31.8	79.7	115.2	45.9	88.6	154.4	55	66.9	72.9	96.2	80.7	80.4	72.3	96.5
DH10B	ECDH10B_1412	ymjA	28.5	103.2	164.3	17.1	0	81.4	0	0	30.6	12.2	15.4	17.4	0	18.9	221.5	19.6
DH10B	ECDH10B_1413	puuP	0	7.8	166.5	60.3	156.2	137.2	8.8	111.9	36	54.9	94.7	37.1	146.2	50.5	197.2	187.4
DH10B	ECDH10B_1414	puuA	43.1	15.7	583.7	308.7	431.8	381.5	778.6	228.5	85.9	163.9	261.4	314	389.8	301.5	1339.5	1140.2
DH10B	ECDH10B_1415	puuD	14.4	3	235.9	144.7	247.6	270.8	158.7	1363.9	138.5	85.2	160.6	116.3	246.1	136.9	710.4	519.4
DH10B	ECDH10B_1416	puuR	19.8	9.7	381.7	275.4	185.4	281.5	848.6	353.8	149.3	138.9	275.9	185.4	380.7	169.4	927.9	551
DH10B	ECDH10B_1417	puuC	2.7	0	74.2	42.2	90.9	41.9	89.8	0	15.5	18.5	12.2	27.7	31.9	19.2	73.3	56.6
DH10B	ECDH10B_1418	puuB	0	0	30	12	13.7	7.2	0	0	6.2	5.8	40.3	7.5	19.6	12.2	44.9	25.2
DH10B	ECDH10B_1419	puuE	8.7	7.9	17.1	26.5	0	9.7	0	0	5.6	5.7	8.4	34.3	16.3	10.4	30.5	34.1
DH10B	ECDH10B_1420	pspF	6.2	23.6	18.1	13.6	0	15.7	0	0	28.4	28.7	8.5	29.6	0	11.1	9.3	17.3
DH10B	ECDH10B_1421	pspA	302.7	108.1	228.4	105.3	761.2	689.5	3557	6301.7	57.7	123.4	357.1	335.8	1183.2	859.1	4395.7	2463
DH10B	ECDH10B_1422	pspB	0	0	0	0	42.4	61.6	0	0	0	0	0	0	119.5	28	77.4	142.1
DH10B	ECDH10B_1423	pspC	0	0	0	19.9	0	32.1	775.7	1410	0	0	0	0	278.9	37.5	233.4	147.5
DH10B	ECDH10B_1424	pspD	0	0	0	5.6	0	0	0	0	0	0	0	0	52.5	6	136.4	5.4
DH10B	ECDH10B_1425	pspE	534.7	500.8	93.9	111.4	333.5	511	1541.7	805.7	149.4	130.3	238.4	161.7	722.8	429.8	831.4	769.2
DH10B	ECDH10B_1426	ycjM	0	4.6	0	1.6	0	20.2	93.9	142.7	0	2.7	1.8	0	0	1.8	5	2.5
DH10B	ECDH10B_1427	ycjN	0	0	0	0	0	0	0	0	0	1	0	0	0	1.4	0	3.3
DH10B	ECDH10B_1428	ycjO	0	0	0	0	0	6.1	0	0	8.5	0	18.9	0	13.2	3.5	0	9.2
DH10B	ECDH10B_1429	ycjP	0	0	0	3.8	15.1	0	0	0	0	0	0	11.4	0	5.9	0	0
DH10B	ECDH10B_1430	ycjQ	9.5	2.2	0	0	0	21.9	0	0	5.8	1.8	8.6	0	11.1	9.8	0	1.4
DH10B	ECDH10B_1431	ycjR	12.7	1	7.5	10	0	8.8	0	0	0	0	0	8.2	0	4.1	24.9	10.3
DH10B	ECDH10B_1432	ycjS	0	0	0	2.1	0	0	0	40.1	6.7	1.9	3.6	0	6.8	3.3	6.5	4.6
DH10B	ECDH10B_1433	ycjT	6.2	0	0	10.7	7.7	3.7	0	0	3.7	4.2	3.3	5	4	12.9	10.3	10
DH10B	ECDH10B_1434	ycjU	0	0	0	4.1	0	0	0	0	0	0	0	0	0	4.2	0	0
DH10B	ECDH10B_1436	ycjV	0	0	0	0	0	0	11.2	0	0	0.9	0	0	0	1.2	0	2.5
DH10B	ECDH10B_1438	ompG	0	0	0	0	19.3	6.8	0	0	0	0	0	0	0	2.3	0	0
DH10B	ECDH10B_1439	ycjW	50.2	43.9	16.8	31.7	19.1	6.2	0	0	23.1	17.7	3.8	15.6	0	17.1	27.3	34.7
DH10B	ECDH10B_1440	ycjX	103.3	203.7	15.5	11.8	53.5	52.3	182.4	0	23.9	49	15.7	13.4	28.2	30.1	27.6	35
DH10B	ECDH10B_1441	ycjF	59.5	100	0	9.1	0	21	160.1	0	15.5	22	0	11.6	26.2	23.7	8.6	31
DH10B	ECDH10B_1442	tyrR	275	313.9	190.5	152.5	63	148.8	102.4	0	201.5	140.4	78.7	172.8	94.8	106.4	123.7	124.8
DH10B	ECDH10B_1443	tpx	1324.9	1132.2	324.8	300.2	414.4	1099.7	287.4	1307.1	841.2	1059.4	387.4	421.9	305.9	250.1	197.1	214.8
DH10B	ECDH10B_1444	ycjG	98.6	45.4	26.5	90	46.1	134.7	150.8	0	147.2	138.6	86.4	119.9	139.2	104.1	177.1	149.3
DH10B	ECDH10B_1445	mpaA	132.2	158	125	78.9	110.9	142.5	153.9	196.6	108.6	113.4	134.6	159.7	128.4	121.2	76.7	229.5
DH10B	ECDH10B_1446	ymjC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1447	ycjY	25.8	0	0	9.8	0	0	0	0	12.1	11.8	0	6.3	0	9.2	0	5.5
DH10B	ECDH10B_1448	ycjZ	32.3	68.4	0	56.6	0	15.4	0	141	49.7	44.9	32.9	61.4	33.9	20.4	39.5	44.3
DH10B	ECDH10B_1449	mppA	110.6	96.8	75.1	64.1	77.9	57.3	112.8	244.6	64.7	70.3	72.8	58.1	57.2	71.2	102.7	73.3
DH10B	ECDH10B_1450	ynaI	6.8	18.6	21	25.4	0	27.6	0	0	25.5	42.5	11.8	8.8	0	14.2	0	14.6
DH10B	ECDH10B_1451	insH-4	458.4	383.6	185.2	276.2	248.8	254.4	191	263.4	429.1	345.5	392.3	381.7	268.8	302.5	324.5	348.3
DH10B	ECDH10B_1452	ynaJ	419.7	184.9	168.1	134.1	61.7	92.5	705.9	0	271.9	88.1	417.4	396.9	465.6	240.8	378.5	352
DH10B	ECDH10B_1453	uspE	1039.5	712	242.6	281.4	162.3	434.8	383	415.1	466.8	435.3	362.1	360.3	319.5	350.3	328.7	391.5
DH10B	ECDH10B_1454	fnr	632.5	360.7	612.8	412.1	135.3	674	80.6	299.6	623.3	853.7	431.1	677.8	109.5	161.7	169.9	290.5
DH10B	ECDH10B_1455	ogt	7.8	0	30.6	25.9	33.9	83.6	0	0	57.5	68.8	27.9	13.5	88.6	68.4	13.2	115.2
DH10B	ECDH10B_1456	abgT	4.6	3	14.2	16	22.9	8.1	0	101.6	13.3	11.4	7	5.3	10.6	9	17.3	16.6
DH10B	ECDH10B_1457	abgB	9.7	11.2	0	10.4	0	0	0	0	6.8	4.8	5.2	24.8	11.2	15.6	1	11.9
DH10B	ECDH10B_1458	abgA	10.7	8.2	23.3	4.1	0	9.4	0	0	0	2.2	0	3.7	8.2	10.1	43.3	3.2
DH10B	ECDH10B_1459	abgR	41.9	50.8	104.1	27.5	0	8.5	0	0	47.1	24	20.9	66.7	70	75	47.5	92.6
DH10B	ECDH10B_1461	ydaL	65.8	31.4	0	21	0	4.1	409	0	13.4	28.8	0	25.7	33.4	33.8	60.4	7.5
DH10B	ECDH10B_1462	ydaM	8.9	25.6	24.8	16.4	18.1	12.5	0	0	18.3	15.4	15.4	25.2	12.4	26.5	41.1	18.4
DH10B	ECDH10B_1463	ydaN	33.6	16.4	63.1	31.4	27.5	49.3	172.7	0	45.4	28.4	49.3	51.2	58.3	74.1	39.2	86.2
DH10B	ECDH10B_1464	dbpA	62	51.5	163.6	171.7	89.2	99.2	212.1	0	153.5	186.8	80	131.5	110.3	79.9	81	80.8
DH10B	ECDH10B_1465	ttcA	124.3	143	309.7	341.9	399.6	288	0	361.5	226.8	189.9	295	420.4	330.4	303.5	298.4	182.8
DH10B	ECDH10B_1466	intR	0.8	3.1	19.9	25.6	67	15.6	49.1	0	15.6	4	4.9	7.4	26.8	22.4	15.9	22.7
DH10B	ECDH10B_1467	ydaQ	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0
DH10B	ECDH10B_1468	ydaC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3
DH10B	ECDH10B_1469	lar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1470	recT	0	57	24.3	17.1	0	4.8	0	0	7	2.9	38.4	9.3	29.9	32.1	8.4	47.3
DH10B	ECDH10B_1471	recE	9.3	11.8	22.4	13.8	15.3	15.4	0	0	10.3	8	5.5	13.6	29.3	46.7	33.5	48.8
DH10B	ECDH10B_1472	racC	0	0	0	0	0	41.9	0	0	0	0.6	0	0	0	30.7	0	4.4
DH10B	ECDH10B_1473	ydaE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1474	kilR	0	0	0	0	21.5	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1475	sieB	0	0	24.2	22.2	22.8	0	0	0	37.5	21.6	45	6.6	49.5	53.2	10.8	28.4
DH10B	ECDH10B_1476	ydaF	0	0	0	0	0	0	0	0	0	0	0	24.1	0	7.9	0	0
DH10B	ECDH10B_1477	ydaG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1478	racR	599	282.3	231.5	234.7	120.1	200.2	0	0	192.4	243.2	457.9	442.9	313.8	374.9	338	473.2
DH10B	ECDH10B_1479	ydaS	0	0	0	0	0	0	0	0	22.2	2.7	40.9	1.8	63.4	9.7	0	0
DH10B	ECDH10B_1480	ydaT	37.9	0	0	0	0	0	0	0	7.8	3	0	16.5	33.9	18.3	7.2	0
DH10B	ECDH10B_1481	ydaU	28	39.5	23	22.2	5.6	41.3	127.4	0	9.3	25	29.2	42.5	18.8	45.6	88.2	64.7
DH10B	ECDH10B_1482	ydaV	0	20.6	0	14.2	36.2	7.2	0	0	0	5.5	0	0	0	12	0	2.4
DH10B	ECDH10B_1483	ydaW	10.7	17.8	47.5	26	85.1	0	0	0	0	8.7	0	2.9	0	9.9	9.4	14
DH10B	ECDH10B_1484	rzpR	0	0	0	10.7	0	0	0	0	56.5	0	0	0	0	4.5	0	0
DH10B	ECDH10B_1485	rzoR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1486	trkG	33.7	51.7	45.3	36.6	38.2	39.1	0	0	27.4	37.1	93.6	24.6	54.1	63.1	48.8	71
DH10B	ECDH10B_1487	ynaK	11.4	0	0	0	0	0	0	0	16	0	37.3	0	27.2	8.2	0	0
DH10B	ECDH10B_1488	ydaY	5.6	49.2	32.9	19.9	0	23.5	0	0	113.8	18.9	12.6	49.1	17.4	30.4	29.4	13.4
DH10B	ECDH10B_1489	ynaA	0	4.5	0	13.7	0	10.5	0	27.4	8.7	7.5	6.6	27.6	46.2	26	36	25.2
DH10B	ECDH10B_1490	lomR	0	0	0	5.1	0	0	0	0	13.3	0	0	0	0	2.6	0	13.2
DH10B	ECDH10B_1492	insH-5	1	13.3	37.2	28.7	38.9	28.3	0	0	17.8	12.9	21.6	45.9	3.7	42.5	13.9	29.8
DH10B	ECDH10B_1494	stfR	0	16	0	7.8	8.5	3.7	0	0	9.8	10.2	0	12.4	13.3	8.9	12.8	19
DH10B	ECDH10B_1495	tfaR	1.7	9.4	27.4	39	35.9	65.5	0	0	27.8	50.7	30.3	23.3	0	2.7	23.7	15.7
DH10B	ECDH10B_1496	pinR	37.3	78.1	211.9	134.2	40.4	129	0	214.7	94.8	193.1	182.2	171.5	16.7	60.8	32	120.5
DH10B	ECDH10B_1497	ynaE	0	17.3	14.8	48.1	77.5	103.8	0	0	15.9	137.7	0	64.3	80.6	17.4	31.2	13.6
DH10B	ECDH10B_1499	uspF	142.9	113.2	45.3	88	58.5	23	0	0	54.1	68.6	22.7	86.3	76.2	45.5	36.5	99.9
DH10B	ECDH10B_1500	ompN	0	0	0	14.6	30.9	0	0	0	0	14.3	9.4	5.7	0	5.2	0.7	1.3
DH10B	ECDH10B_1502	ydbK	182.9	206.1	79.4	106.5	82.2	57.5	24.1	0	86.1	67.1	72.9	109.2	78.8	100.4	43.6	61.5
DH10B	ECDH10B_1503	ydbJ	11.3	17.3	0	51.8	59.6	118.3	0	0	52.9	13	17	80.3	107.4	26.7	93.6	23.7
DH10B	ECDH10B_1504	hslJ	142.2	254.7	149.2	49.1	82.8	111.1	0	0	80.1	82.5	77.1	107.7	137.7	136.4	87.7	152.6
DH10B	ECDH10B_1505	ldhA	52.7	97.9	93.6	42.2	37	7.8	0	0	30	45.8	29.1	95.3	77	73.8	30.6	63.4
DH10B	ECDH10B_1506	ydbH	43.7	50.1	45.2	26.8	32.6	45.2	0	0	29.1	29.2	39.9	48.5	54.7	53.9	55.6	41.1
DH10B	ECDH10B_1507	ynbE	0	66.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1508	ydbL	0	25.9	0	3.8	0	0	0	0	11.5	7.7	27.8	13.1	32.9	14.2	27.8	0
DH10B	ECDH10B_1509	feaR	5.5	5.9	66.4	78	56.2	16.1	0	0	31.7	35.9	23.4	29	56.4	71.7	109.4	129.6
DH10B	ECDH10B_1510	feaB	0	10.3	48	24	41.4	22.6	113.3	0	10	20.1	31.9	11.4	19.7	13.4	17.2	41.8
DH10B	ECDH10B_1511	tynA	2.2	3	8.7	8.3	38.5	10.8	0	0	3.9	6.7	5.7	16.3	0	12.6	36.3	18.3
DH10B	ECDH10B_1512	maoC	0	0	0	4.7	0	0	0	0	0	0	0	0	0	5.2	5.9	4.9
DH10B	ECDH10B_1513	paaA	0	0	0	1.3	0	8.3	0	0	12.7	1.9	0	7.5	0	6.4	0	10.7
DH10B	ECDH10B_1514	paaB	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0
DH10B	ECDH10B_1515	paaC	16.1	0	0	0	25.6	0	0	0	0	7	8.1	0	14.4	6.1	11.1	7.7
DH10B	ECDH10B_1516	paaD	0	0	0	6.9	22.4	0	0	0	0	0	15.2	0	12.6	3.3	25.8	24.8
DH10B	ECDH10B_1517	paaE	6.6	15.1	0	6	0	0	0	0	6.2	2.7	12	0	7.5	2.5	0	18.9
DH10B	ECDH10B_1518	paaF	0	0	0	3.2	0	0	0	0	0	0	18.8	0	12.8	7.9	3.9	15.3
DH10B	ECDH10B_1519	paaG	0	0	17.5	4.1	0	0	0	0	0	0	0	0	0	4.6	0	0
DH10B	ECDH10B_1520	paaH	8.4	0	0	19	0	2.7	0	0	4.9	5.7	0	1.9	15.1	9.1	15.4	7.2
DH10B	ECDH10B_1521	paaI	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
DH10B	ECDH10B_1522	paaJ	20	0	35.2	37.7	47.5	6.4	0	0	13.3	10.7	43.4	38.7	32.7	32.9	56.5	51.5
DH10B	ECDH10B_1523	paaK	0	11.1	42	29	33.9	23.4	0	0	27.6	14.4	8.1	33.9	16.4	41.4	100.2	91.4
DH10B	ECDH10B_1524	paaX	68.5	27.5	30.1	32	112.1	28.3	0	0	52.5	38.8	8.8	120.1	110.3	57.3	66.1	72.7
DH10B	ECDH10B_1525	paaY	57.7	112	43.4	28	32.3	46.9	0	0	78.1	56.1	86	119.7	116.8	63.5	112.7	166.9
DH10B	ECDH10B_1527	ydbA	19.5	20.1	66.8	74.4	51.7	56.6	16	0	38.4	29.7	71.4	52.5	74.2	82.7	111.2	97.7
DH10B	ECDH10B_1528	insD-2	309.9	332.1	250.3	301.6	483.1	349.3	107.2	186.8	355.4	292.3	316.4	220.7	370.1	421.7	607.4	457.6
DH10B	ECDH10B_1529	insC-2	365.9	314.5	225.5	170.1	387.2	260.4	236.3	102.9	226.8	241.2	169.8	233.5	176.7	372.8	454.9	385.4
DH10B	ECDH10B_1530	insI-2	53.1	66.8	47.9	48	71.8	42.8	0	49	45.8	72.3	32.3	52.1	40.5	57.1	59.8	63.9
DH10B	ECDH10B_1532	ydbC	92	27.7	0	22.4	14.8	25.9	197.4	0	0	13	19.4	33	20.8	22.8	43.1	47.7
DH10B	ECDH10B_1533	ydbD	7.4	3	12.4	7.9	14.5	8.3	0	0	3.1	1.8	0	0	25.3	7.9	1	11.5
DH10B	ECDH10B_1534	ynbA	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0
DH10B	ECDH10B_1535	ynbB	13.4	0	11	0	0	0	0	0	0	3.3	0	0	0	0.5	0	0
DH10B	ECDH10B_1536	ynbC	1.7	0	19.6	9.4	0	0	0	0	0	5.9	17.7	7.9	8.2	4.1	15.5	14.6
DH10B	ECDH10B_1537	ynbD	7.8	19.6	16.8	8.6	52.9	12.5	0	0	11.7	10.1	32.3	2.9	11.1	11.7	10	16.1
DH10B	ECDH10B_1538	azoR	0	0	6.5	4.5	0	39.4	160.3	0	0	19	12.5	10.6	23.7	15.5	35	17.9
DH10B	ECDH10B_1539	hrpA	32.1	36.3	57.8	51.3	147.2	43	0	0	63	44.1	38.3	29.7	152.7	87.4	86.1	74.4
DH10B	ECDH10B_1540	ydcF	37.6	29.8	67.7	99.6	6	24	181.9	176	24.1	35.5	72.9	89.7	80.6	129.3	208.8	140.5
DH10B	ECDH10B_1541	aldA	167.1	49.7	658	754	90.6	134.2	67.4	225.2	79.8	104.5	1071.3	824.3	268.3	491.2	784.8	978.9
DH10B	ECDH10B_1543	gapC	623	791	945.6	737.6	488.1	603.2	291.1	521.2	453.3	506.8	860	1162.3	945.7	906.6	1566.8	1751
DH10B	ECDH10B_1544	cybB	151.1	185.5	141.1	216.4	0	168.2	0	0	137.4	128.1	194.3	175.7	91.2	198	132.6	161.9
DH10B	ECDH10B_1545	ydcA	0	0	0	1.4	0	0	0	0	0	1.8	0	0	0	0	0	1.7
DH10B	ECDH10B_1546	hokB	0	0	0	0	0	0	0	0	40.8	0	0	0	0	10.3	0	0
DH10B	ECDH10B_1547	mokB	23.9	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0
DH10B	ECDH10B_1549	trg	18.3	6.6	0	16	0	37.5	0	17.2	26.7	48.5	23.1	21.6	15.3	10.6	24.9	22.6
DH10B	ECDH10B_1550	ydcI	31.5	0	66.2	92.3	31	78.3	131.4	701.9	107	107.4	76.3	50.5	75.7	104.9	53.2	114
DH10B	ECDH10B_1551	ydcJ	15.7	3.4	18.3	44.5	23.7	7.4	0	0	9.8	22	19.2	12	19.3	22.3	41.7	41.8
DH10B	ECDH10B_1552	mdoD	126.5	147.3	94.1	129.2	74	71.2	0	102.2	84.1	104.2	114.5	130.5	73.6	64.7	69.5	81.8
DH10B	ECDH10B_1553	ydcH	151.5	177.8	26.3	0	70.7	44.5	0	0	23	3.5	0	40.5	0	9.2	70.6	20.1
DH10B	ECDH10B_1554	rimL	154.1	96.9	51.1	38.4	53	24.2	0	548.3	32.3	65.8	91.3	38.7	29.9	46.8	0	43
DH10B	ECDH10B_1555	ydcK	28.6	32.2	17.1	20.4	0	13.3	0	230	21.1	23.3	6.2	24.6	34.7	27.6	45.5	25.5
DH10B	ECDH10B_1556	tehA	44.4	73.6	43.7	36.8	68.9	44.2	0	0	24.7	37.7	17.6	58.3	150.8	79.8	34.3	45
DH10B	ECDH10B_1557	tehB	32.1	128.2	122.8	69.1	101.8	55.7	184	0	19	44.1	54.9	74.9	37.7	127	113.4	89.4
DH10B	ECDH10B_1558	ydcL	68.9	138	41.3	100.1	197.4	109.4	0	0	31.7	56.1	40.8	92.2	32.2	92.8	45.3	54.1
DH10B	ECDH10B_1560	yncK	21.8	25.8	17.5	28.8	84.8	7.6	0	0	30.6	28	29.9	0	0	9.6	31.4	29.8
DH10B	ECDH10B_1562	ydcM	82.9	120.3	97.9	122.8	136.9	79.6	170.7	0	61.9	106.4	76.5	112.6	42.3	48.9	57.6	63.4
DH10B	ECDH10B_1563	ydcO	42.6	7.2	11.7	9.9	40.6	2	0	0	14.4	17.4	18.7	50.2	13.7	23.3	9	31.8
DH10B	ECDH10B_1564	ydcN	13.1	0	64.3	15.6	0	0	0	131.3	8.8	19.4	0	29	0	13.8	21.1	39.9
DH10B	ECDH10B_1565	ydcP	34.2	60.4	103.5	77.3	87.6	103.6	340.3	0	62.9	57.8	90.1	76.2	85	79.8	47.8	70.9
DH10B	ECDH10B_1566	yncJ	0	0	21.3	23.5	68.9	0	0	0	0	0	72.2	0	46.6	24.1	127.8	164.6
DH10B	ECDH10B_1567	yncN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1568	ydcQ	0	0	94.5	13.5	0	0	0	0	10.7	12.3	26	25.7	49.1	26.9	25.9	31.7
