gene_name	N13	N14	N15	N16	N17	N5	Rhizobium_1	Rhizobium_2	Rhizobium_synnifI4_1	Rhizobium_synnifI4_2
BN877_I2862_locusTag_BN877_I2862	0	0	1	14	3	3	0	0	0	0
BN877_I2863_locusTag_BN877_I2863	29	19	99	751	263	35	606	2169	0	0
BN877_I2864_locusTag_BN877_I2864	567	431	1911	5780	4650	469	4366	12066	0	0
BN877_I2865_locusTag_BN877_I2865	0	0	43	130	0	0	42	71	0	0
BN877_I2869_locusTag_BN877_I2869	50	5	1936	4922	647	247	124	275	0	0
BN877_I2870_locusTag_BN877_I2870	142	44	4191	6936	1365	220	192	841	0	0
BN877_I2874_locusTag_BN877_I2874	17	0	435	888	108	11	303	770	0	0
BN877_I2875_locusTag_BN877_I2875	0	7	25	49	28	0	35	124	0	0
BN877_I2876_locusTag_BN877_I2876	0	0	104	177	94	0	80	283	0	0
BN877_I2877_locusTag_BN877_I2877	234	35	626	2768	1261	194	2340	4887	0	0
BN877_I2900_locusTag_BN877_I2900	0	0	2	7	6	0	0	0	0	0
BN877_I2901_locusTag_BN877_I2901	0	15	3	79	10	1	9	55	0	0
BN877_I2902_locusTag_BN877_I2902	0	7	21	125	7	1	141	234	0	0
BN877_I2903_locusTag_BN877_I2903	0	0	21	48	10	4	29	10	0	0
BN877_I2904_locusTag_BN877_I2904	0	0	24	7	7	0	8	32	0	0
BN877_I2908_locusTag_BN877_I2908	7	0	5	7	0	8	0	0	0	0
BN877_I2909_locusTag_BN877_I2909	0	8	12	51	21	31	97	142	0	0
BN877_I2910_locusTag_BN877_I2910	0	1	83	125	57	9	81	298	0	0
BN877_I2912_locusTag_BN877_I2912	12	18	299	937	277	35	465	1054	0	0
BN877_I2913_locusTag_BN877_I2913	65	35	654	1172	278	72	375	560	0	0
BN877_I2915_locusTag_BN877_I2915	15	17	94	426	206	13	149	317	0	0
BN877_I2921_locusTag_BN877_I2921	28	9	322	969	98	31	156	455	0	0
BN877_I2923_locusTag_BN877_I2923	0	0	24	69	78	0	394	456	0	0
BN877_II0001_locusTag_BN877_II0001	0	0	0	0	0	0	0	0	0	0
BN877_II0003_locusTag_BN877_II0003	0	6	0	6	5	0	23	62	0	0
BN877_II0004_locusTag_BN877_II0004	0	0	6	51	0	0	33	13	0	0
BN877_II0005_locusTag_BN877_II0005	9	0	13	85	39	0	21	117	0	0
BN877_II0006_locusTag_BN877_II0006	0	13	47	95	40	8	61	120	0	0
BN877_II0007_locusTag_BN877_II0007	0	0	0	5	0	0	0	0	0	0
BN877_II0008_locusTag_BN877_II0008	0	0	8	0	0	0	24	34	0	0
BN877_II0009_locusTag_BN877_II0009	0	2	14	61	25	0	29	86	0	0
BN877_II0010_locusTag_BN877_II0010	58	4	50	72	140	3	351	674	0	0
BN877_II0011_locusTag_BN877_II0011	0	0	7	72	14	0	20	57	0	0
BN877_II0014_locusTag_BN877_II0014	9	8	35	140	3	8	66	144	0	0
BN877_II0015_locusTag_BN877_II0015	0	0	17	30	0	0	6	6	0	0
BN877_II0016_locusTag_BN877_II0016	0	0	17	38	25	3	53	173	0	0
BN877_II0017_locusTag_BN877_II0017	0	0	0	17	10	8	0	0	0	0
BN877_II0018_locusTag_BN877_II0018	0	0	0	0	12	0	15	26	0	0
BN877_II0019_locusTag_BN877_II0019	0	0	0	10	6	4	0	35	0	0
BN877_II0020_locusTag_BN877_II0020	12	17	100	355	164	28	264	515	0	0
BN877_II0021_locusTag_BN877_II0021	15	6	139	391	142	56	224	416	0	0
BN877_II0022_locusTag_BN877_II0022	7	10	93	376	45	47	368	981	0	0
BN877_II0023_locusTag_BN877_II0023	0	5	13	116	36	11	108	314	0	0
BN877_II0024_locusTag_BN877_II0024	0	0	7	27	7	0	13	35	0	0
BN877_II0025_locusTag_BN877_II0025	57	0	96	272	132	9	211	984	0	0
BN877_II0026_locusTag_BN877_II0026	2	0	5	96	46	4	17	116	0	0
BN877_II0028_locusTag_BN877_II0028	16	16	92	194	144	49	355	732	0	0
BN877_II0029_locusTag_BN877_II0029	33	33	637	1260	344	150	754	2311	0	0
BN877_II0030_locusTag_BN877_II0030	4	7	14	156	52	0	139	309	0	0
BN877_II0031_locusTag_BN877_II0031	0	0	5	9	2	0	0	29	0	0
BN877_II0032_locusTag_BN877_II0032	11	12	67	530	61	22	157	360	0	0
BN877_II0033_locusTag_BN877_II0033	0	15	63	445	19	5	19	124	0	0
BN877_II0034_locusTag_BN877_II0034	8	0	42	88	8	0	38	12	0	0
BN877_II0035_locusTag_BN877_II0035	7	4	112	335	110	13	50	47	0	0
BN877_II0036_locusTag_BN877_II0036	10	0	414	1086	183	73	202	456	0	0
BN877_II0037_locusTag_BN877_II0037	0	0	13	62	9	0	0	24	0	0
BN877_II0038_locusTag_BN877_II0038	435	398	5550	20850	1498	378	590	1557	0	0
BN877_II0039_locusTag_BN877_II0039	100	127	841	7236	497	168	223	696	0	0
BN877_II0040_locusTag_BN877_II0040	82	82	1045	11552	347	78	334	805	0	0
BN877_II0041_locusTag_BN877_II0041	0	0	83	161	12	9	20	54	0	0
BN877_II0042_locusTag_BN877_II0042	2	0	12	671	1	0	58	108	0	0
BN877_II0044_locusTag_BN877_II0044	8	0	97	43	51	8	89	180	0	0
BN877_II0045_locusTag_BN877_II0045	40	7	572	983	174	41	166	602	0	0
BN877_II0046_locusTag_BN877_II0046	20	41	1087	1895	536	135	470	1275	0	0
BN877_II0047_locusTag_BN877_II0047	6	0	6	42	7	0	19	12	0	0
BN877_II0051_locusTag_BN877_II0051	7	0	188	232	95	7	17	145	0	0
BN877_II0052_locusTag_BN877_II0052	0	0	124	85	29	13	0	17	0	0
BN877_II0053_locusTag_BN877_II0053	0	0	85	78	9	55	0	7	0	0
BN877_II0054_locusTag_BN877_II0054	0	0	186	208	39	48	9	13	0	0
BN877_II0055_locusTag_BN877_II0055	32	16	523	227	142	199	0	47	0	0
BN877_II0056_locusTag_BN877_II0056	56	0	241	575	103	11	9	30	0	0
BN877_II0057_locusTag_BN877_II0057	0	0	0	47	1	14	8	33	0	0
BN877_II0058_locusTag_BN877_II0058	0	0	231	128	26	33	8	13	0	0
BN877_II0059_locusTag_BN877_II0059	0	0	121	146	5	13	13	17	0	0
BN877_II0060_locusTag_BN877_II0060	0	0	92	144	9	31	16	23	0	0
BN877_II0061_locusTag_BN877_II0061	8	0	262	191	68	19	0	55	0	0
BN877_II0062_locusTag_BN877_II0062	0	9	222	376	52	11	20	95	0	0
BN877_II0063_locusTag_BN877_II0063	22	21	329	927	214	14	86	452	0	0
BN877_II0064_locusTag_BN877_II0064	0	7	162	293	80	33	27	166	0	0
BN877_II0065_locusTag_BN877_II0065	9	28	279	437	166	2	80	166	0	0
BN877_II0066_locusTag_BN877_II0066	25	24	927	949	135	47	287	545	0	0
BN877_II0067_locusTag_BN877_II0067	11	0	13	129	26	0	27	33	0	0
BN877_II0068_locusTag_BN877_II0068	0	0	36	21	15	0	44	52	0	0
BN877_II0069_locusTag_BN877_II0069	3	0	0	18	0	0	0	3	0	0
BN877_II0070_locusTag_BN877_II0070	0	1	8	10	0	0	0	3	0	0
BN877_II0071_locusTag_BN877_II0071	0	0	0	5	0	0	0	0	0	0
BN877_II0072_locusTag_BN877_II0072	0	0	0	35	0	1	19	19	0	0
BN877_II0073_locusTag_BN877_II0073	0	0	6	245	0	7	99	219	0	0
BN877_II0074_locusTag_BN877_II0074	0	0	2	0	0	0	0	0	0	0
BN877_II0075_locusTag_BN877_II0075	0	0	0	8	0	0	24	127	0	0
BN877_II0076_locusTag_BN877_II0076	0	0	0	48	0	1	40	48	0	0
BN877_II0077_locusTag_BN877_II0077	0	0	2	19	0	0	0	21	0	0
BN877_II0078_locusTag_BN877_II0078	4	0	17	32	8	0	0	30	0	0
BN877_II0079_locusTag_BN877_II0079	0	0	10	15	0	0	0	14	0	0
BN877_II0080_locusTag_BN877_II0080	0	0	1	31	13	0	17	10	0	0
BN877_II0081_locusTag_BN877_II0081	0	0	5	12	0	0	0	0	0	0
BN877_II0083_locusTag_BN877_II0083	0	0	24	9	47	4	24	229	0	0
BN877_II0084_locusTag_BN877_II0084	19	0	7	88	13	13	8	48	0	0
BN877_II0085_locusTag_BN877_II0085	0	6	30	262	33	0	52	86	0	0
BN877_II0086_locusTag_BN877_II0086	4	4	31	147	55	14	99	91	0	0
BN877_II0087_locusTag_BN877_II0087	0	0	16	40	0	2	5	45	0	0
BN877_II0088_locusTag_BN877_II0088	0	0	0	13	0	0	0	25	0	0
BN877_II0089_locusTag_BN877_II0089	0	25	17	339	84	17	14	17	0	0
BN877_II0090_locusTag_BN877_II0090	28	47	329	870	218	58	137	346	0	0
BN877_II0091_locusTag_BN877_II0091	0	0	10	12	4	4	35	70	0	0
BN877_II0092_locusTag_BN877_II0092	0	0	0	2	0	0	0	0	0	0
BN877_II0093_locusTag_BN877_II0093	0	0	0	7	0	0	0	10	0	0
BN877_II0094_locusTag_BN877_II0094	16	3	25	100	42	34	62	196	0	0
BN877_II0095_locusTag_BN877_II0095	0	0	0	22	5	0	15	10	0	0
BN877_II0096_locusTag_BN877_II0096	0	0	10	3	0	7	0	13	0	0
BN877_II0097_locusTag_BN877_II0097	0	0	9	11	0	0	0	0	0	0
BN877_II0098_locusTag_BN877_II0098	0	0	6	5	0	0	23	3	0	0
BN877_II0099_locusTag_BN877_II0099	1	9	31	109	15	7	36	97	0	0
BN877_II0100_locusTag_BN877_II0100	0	0	3	36	0	0	0	46	0	0
BN877_II0101_locusTag_BN877_II0101	20	12	129	374	529	67	214	675	0	0
BN877_II0103_locusTag_BN877_II0103	52	52	368	2251	522	85	739	1104	0	0
BN877_II0105_locusTag_BN877_II0105	13	0	70	696	26	49	168	436	0	0
BN877_II0106_locusTag_BN877_II0106	19	4	168	1466	96	87	757	1548	0	0
BN877_II0107_locusTag_BN877_II0107	7	0	19	81	112	5	115	311	0	0
BN877_II0108_locusTag_BN877_II0108	2	10	25	101	64	15	186	665	0	0
BN877_II0109_locusTag_BN877_II0109	48	6	36	390	158	29	409	1120	0	0
BN877_II0110_locusTag_BN877_II0110	0	3	66	105	62	12	43	224	0	0
BN877_II0111_locusTag_BN877_II0111	0	0	26	92	103	0	82	242	0	0
BN877_II0112_locusTag_BN877_II0112	0	10	11	118	6	13	24	53	0	0
BN877_II0113_locusTag_BN877_II0113	0	0	16	45	15	0	8	36	0	0
BN877_II0114_locusTag_BN877_II0114	0	0	0	11	23	0	14	0	0	0
BN877_II0115_locusTag_BN877_II0115	0	0	8	6	17	0	0	0	0	0
BN877_II0116_locusTag_BN877_II0116	0	0	0	0	0	0	0	0	0	0
BN877_II0117_locusTag_BN877_II0117	0	0	0	2	0	0	0	0	0	0
BN877_II0118_locusTag_BN877_II0118	22	0	42	83	34	12	5	58	0	0
BN877_II0119_locusTag_BN877_II0119	0	0	7	89	1	0	20	23	0	0
BN877_II0120_locusTag_BN877_II0120	0	0	9	9	0	0	0	0	0	0
BN877_II0121_locusTag_BN877_II0121	0	0	0	18	1	0	10	11	0	0
BN877_II0122_locusTag_BN877_II0122	0	0	13	5	0	0	0	0	0	0
BN877_II0123_locusTag_BN877_II0123	0	0	16	12	0	6	0	14	0	0
BN877_II0128_locusTag_BN877_II0128	0	0	10	31	38	8	0	17	0	0
BN877_II0129_locusTag_BN877_II0129	11	0	90	184	29	10	41	107	0	0
BN877_II0131_locusTag_BN877_II0131	3	0	26	87	18	15	32	49	0	0
BN877_II0132_locusTag_BN877_II0132	0	0	5	86	7	0	8	3	0	0
BN877_II0133_locusTag_BN877_II0133	0	0	0	15	0	0	0	11	0	0
BN877_II0134_locusTag_BN877_II0134	0	0	11	0	0	0	0	0	0	0
BN877_II0136_locusTag_BN877_II0136	0	0	5	29	11	0	6	6	0	0
BN877_II0137_locusTag_BN877_II0137	7	0	29	37	34	8	38	135	0	0
BN877_II0138_locusTag_BN877_II0138	9	3	30	86	40	19	0	46	0	0
BN877_II0139_locusTag_BN877_II0139	0	0	0	0	0	0	0	0	0	0
BN877_II0141_locusTag_BN877_II0141	7	11	43	126	9	13	54	208	0	0
BN877_II0142_locusTag_BN877_II0142	0	0	10	3	0	0	10	39	0	0
BN877_II0143_locusTag_BN877_II0143	5	0	6	15	0	0	0	16	0	0
BN877_II0144_locusTag_BN877_II0144	0	0	2	43	19	11	0	21	0	0
BN877_II0145_locusTag_BN877_II0145	0	0	34	7	9	8	1	18	0	0
BN877_II0146_locusTag_BN877_II0146	0	0	0	0	0	0	0	0	0	0
BN877_II0147_locusTag_BN877_II0147	0	0	3	30	2	1	18	24	0	0
BN877_II0148_locusTag_BN877_II0148	0	4	22	88	5	0	130	25	0	0
BN877_II0149_locusTag_BN877_II0149	0	0	0	71	21	0	18	11	0	0
BN877_II0151_locusTag_BN877_II0151	0	0	0	42	7	4	0	27	0	0
BN877_II0152_locusTag_BN877_II0152	0	0	0	0	0	0	0	0	0	0
BN877_II0154_locusTag_BN877_II0154	0	0	5	0	0	0	6	67	0	0
BN877_II0155_locusTag_BN877_II0155	0	0	0	0	0	0	0	0	0	0
BN877_II0156_locusTag_BN877_II0156	0	0	0	5	1	0	20	2	0	0
BN877_II0157_locusTag_BN877_II0157	0	0	2	37	0	9	16	13	0	0
BN877_II0158_locusTag_BN877_II0158	0	0	8	33	0	0	0	5	0	0
BN877_II0159_locusTag_BN877_II0159	0	0	8	30	1	0	0	0	0	0
BN877_II0160_locusTag_BN877_II0160	2	0	66	124	24	17	89	244	0	0
BN877_II0161_locusTag_BN877_II0161	0	0	33	29	15	13	55	250	0	0
BN877_II0162_locusTag_BN877_II0162	3	0	102	89	27	19	51	223	0	0
BN877_II0163_locusTag_BN877_II0163	0	2	29	235	48	9	117	243	0	0
BN877_II0164_locusTag_BN877_II0164	2	0	1	21	0	13	147	485	0	0
BN877_II0165_locusTag_BN877_II0165	0	0	0	2	0	0	9	46	0	0
BN877_II0166_locusTag_BN877_II0166	0	4	0	17	0	4	11	223	0	0
BN877_II0168_locusTag_BN877_II0168	0	0	21	32	7	12	0	41	0	0
BN877_II0169_locusTag_BN877_II0169	0	0	0	0	0	0	11	49	0	0
BN877_II0170_locusTag_BN877_II0170	0	0	8	97	0	59	282	808	0	0
BN877_II0171_locusTag_BN877_II0171	3	0	33	90	28	7	60	83	0	0
BN877_II0172_locusTag_BN877_II0172	0	0	4	2	0	0	20	11	0	0
BN877_II0173_locusTag_BN877_II0173	0	0	10	0	0	0	11	10	0	0
BN877_II0174_locusTag_BN877_II0174	0	0	11	1	2	0	4	19	0	0
BN877_II0175_locusTag_BN877_II0175	8	0	230	868	190	32	941	1581	0	0
BN877_II0176_locusTag_BN877_II0176	143	167	1101	1793	4627	173	4193	8506	0	0
BN877_II0177_locusTag_BN877_II0177	19	7	169	1782	29	29	81	145	0	0
BN877_II0178_locusTag_BN877_II0178	28	17	523	2514	238	61	115	272	0	0
BN877_II0179_locusTag_BN877_II0179	10	7	34	269	69	25	89	291	0	0
BN877_II0180_locusTag_BN877_II0180	0	0	51	209	42	114	26	73	0	0
BN877_II0181_locusTag_BN877_II0181	111	59	4971	3960	922	636	1840	3115	0	0
BN877_II0182_locusTag_BN877_II0182	7	0	47	105	60	6	78	185	0	0
BN877_II0183_locusTag_BN877_II0183	0	0	8	40	11	8	6	58	0	0
BN877_II0184_locusTag_BN877_II0184	0	0	0	37	0	11	0	36	0	0
BN877_II0185_locusTag_BN877_II0185	7	0	44	89	106	1	138	196	0	0
BN877_II0186_locusTag_BN877_II0186	0	0	83	101	117	33	70	243	0	0
BN877_II0187_locusTag_BN877_II0187	25	18	163	672	92	35	730	1763	0	0
BN877_II0188_locusTag_BN877_II0188	29	8	229	1295	169	84	187	303	0	0
BN877_II0189_locusTag_BN877_II0189	39	22	287	515	485	40	498	1190	0	0
BN877_II0190_locusTag_BN877_II0190	8	22	320	409	217	14	288	851	0	0
BN877_II0191_locusTag_BN877_II0191	0	0	65	119	75	19	172	483	0	0
BN877_II0192_locusTag_BN877_II0192	4	1	0	27	17	0	0	0	0	0
BN877_II0193_locusTag_BN877_II0193	37	13	193	344	185	36	276	511	0	0
BN877_II0194_locusTag_BN877_II0194	0	0	106	155	85	0	84	167	0	0
BN877_II0195_locusTag_BN877_II0195	1	0	127	263	61	21	128	428	0	0
BN877_II0196_locusTag_BN877_II0196	0	12	0	12	4	0	9	12	0	0
BN877_II0199_locusTag_BN877_II0199	0	0	7	5	6	0	0	0	0	0
BN877_II0201_locusTag_BN877_II0201	0	0	12	52	0	4	19	15	0	0
BN877_II0202_locusTag_BN877_II0202	0	0	61	45	9	9	16	69	0	0
BN877_II0210_locusTag_BN877_II0210	0	0	5	15	38	0	11	23	0	0
BN877_II0214_locusTag_BN877_II0214	0	0	7	43	12	0	53	71	0	0
BN877_II0215_locusTag_BN877_II0215	0	0	0	21	0	0	25	187	0	0
BN877_II0216_locusTag_BN877_II0216	0	0	0	3	0	0	38	105	0	0
BN877_II0217_locusTag_BN877_II0217	0	0	4	0	0	0	0	53	0	0
BN877_II0218_locusTag_BN877_II0218	0	0	0	11	5	0	0	4	0	0
BN877_II0222_locusTag_BN877_II0222	0	0	14	21	0	0	0	37	0	0
BN877_II0223_locusTag_BN877_II0223	0	0	12	2	0	12	19	38	0	0
BN877_II0224_locusTag_BN877_II0224	0	10	41	110	51	9	277	856	0	0
BN877_II0225_locusTag_BN877_II0225	0	0	8	82	9	2	29	63	0	0
BN877_II0226_locusTag_BN877_II0226	0	0	4	29	0	0	0	7	0	0
BN877_II0227_locusTag_BN877_II0227	0	0	0	4	0	0	6	0	0	0
BN877_II0228_locusTag_BN877_II0228	5	0	25	32	37	0	50	70	0	0
BN877_II0229_locusTag_BN877_II0229	55	0	147	396	121	31	223	596	0	0
BN877_II0230_locusTag_BN877_II0230	0	0	63	57	57	18	65	211	0	0
BN877_II0231_locusTag_BN877_II0231	0	0	37	64	9	13	7	56	0	0
BN877_II0232_locusTag_BN877_II0232	0	0	65	88	40	13	22	57	0	0
BN877_II0233_locusTag_BN877_II0233	0	0	0	6	0	0	12	17	0	0
BN877_II0234_locusTag_BN877_II0234	0	0	7	37	16	3	3	42	0	0
BN877_II0235_locusTag_BN877_II0235	4	0	7	79	49	0	50	95	0	0
BN877_II0240_locusTag_BN877_II0240	0	0	2	23	0	5	9	35	0	0
BN877_II0241_locusTag_BN877_II0241	0	0	0	0	0	0	0	0	0	0
BN877_II0242_locusTag_BN877_II0242	20	6	76	146	99	17	91	384	0	0
BN877_II0244_locusTag_BN877_II0244	9	7	76	100	101	8	88	320	0	0
BN877_II0245_locusTag_BN877_II0245	0	0	13	60	5	0	52	44	0	0
BN877_II0246_locusTag_BN877_II0246	106	74	2952	5633	1255	271	1022	2313	0	0
BN877_II0247_locusTag_BN877_II0247	14	0	354	1369	271	92	594	945	0	0
BN877_II0248_locusTag_BN877_II0248	7	0	21	125	16	0	55	74	0	0
BN877_II0249_locusTag_BN877_II0249	1	12	102	405	86	40	252	260	0	0
BN877_II0250_locusTag_BN877_II0250	0	3	1	50	60	18	44	120	0	0
BN877_II0251_locusTag_BN877_II0251	6	0	5	24	11	2	14	96	0	0
BN877_II0252_locusTag_BN877_II0252	17	7	154	413	124	22	229	605	0	0
BN877_II0253_locusTag_BN877_II0253	0	14	275	336	121	37	284	614	0	0
BN877_II0254_locusTag_BN877_II0254	0	0	23	65	32	0	23	97	0	0
BN877_II0255_locusTag_BN877_II0255	11	6	171	422	142	34	182	356	0	0
BN877_II0256_locusTag_BN877_II0256	0	0	0	0	0	2	4	19	0	0
BN877_II0257_locusTag_BN877_II0257	118	71	1589	2312	1081	116	308	798	0	0
BN877_II0259_locusTag_BN877_II0259	0	23	32	193	72	7	98	409	0	0
BN877_II0260_locusTag_BN877_II0260	0	20	18	96	72	9	258	485	0	0
BN877_II0261_locusTag_BN877_II0261	0	17	474	1955	147	54	516	985	0	0
BN877_II0262_locusTag_BN877_II0262	80	18	254	730	124	64	602	1118	0	0
BN877_II0266_locusTag_BN877_II0266	0	0	277	1735	84	10	45	70	0	0
BN877_II0270_locusTag_BN877_II0270	0	0	62	56	24	26	40	114	0	0
BN877_II0274_locusTag_BN877_II0274	55	5	511	2675	220	69	160	508	0	0
BN877_II0275_locusTag_BN877_II0275	0	0	58	160	31	2	79	89	0	0
BN877_II0276_locusTag_BN877_II0276	0	0	138	386	21	10	51	39	0	0
BN877_II0279_locusTag_BN877_II0279	90	9	200	969	230	24	447	979	0	0
BN877_II0284_locusTag_BN877_II0284	14	18	61	141	40	24	97	109	0	0
BN877_II0285_locusTag_BN877_II0285	16	23	78	289	43	17	65	102	0	0
BN877_II0286_locusTag_BN877_II0286	0	0	56	425	37	9	58	246	0	0
BN877_II0288_locusTag_BN877_II0288	6	2	92	218	50	57	31	220	0	0
BN877_II0289_locusTag_BN877_II0289	0	0	115	288	106	0	63	179	0	0
BN877_II0290_locusTag_BN877_II0290	17	0	53	229	77	27	0	21	0	0
BN877_II0293_locusTag_BN877_II0293	24	29	25	650	35	33	208	371	0	0
BN877_II0294_locusTag_BN877_II0294	1	7	82	267	71	21	175	349	0	0
BN877_II0295_locusTag_BN877_II0295	0	0	64	53	10	0	21	35	0	0
BN877_II0297_locusTag_BN877_II0297	0	0	2	0	0	0	0	0	0	0
BN877_II0298_locusTag_BN877_II0298	0	0	0	0	0	0	0	0	0	0
BN877_II0299_locusTag_BN877_II0299	0	0	8	17	0	0	11	29	0	0
BN877_II0300_locusTag_BN877_II0300	33	4	142	72	234	74	460	1627	0	0
BN877_II0301_locusTag_BN877_II0301	1	0	107	141	68	6	79	304	0	0
BN877_II0302_locusTag_BN877_II0302	13	16	473	318	172	58	177	411	0	0
BN877_II0303_locusTag_BN877_II0303	36	44	1066	884	350	102	147	353	0	0
BN877_II0304_locusTag_BN877_II0304	47	42	1163	530	422	148	125	258	0	0
BN877_II0307_locusTag_BN877_II0307	4	0	76	206	45	3	60	54	0	0
BN877_II0308_locusTag_BN877_II0308	18	18	74	118	93	63	57	164	0	0
BN877_II0309_locusTag_BN877_II0309	0	0	31	107	8	10	8	15	0	0
BN877_II0310_locusTag_BN877_II0310	0	6	19	23	0	8	0	22	0	0
BN877_II0311_locusTag_BN877_II0311	0	0	29	154	48	2	17	73	0	0
BN877_II0312_locusTag_BN877_II0312	8	6	99	353	74	5	125	324	0	0
BN877_II0313_locusTag_BN877_II0313	0	0	6	75	28	8	57	88	0	0
BN877_II0319_locusTag_BN877_II0319	17	10	404	733	286	116	526	1607	0	0
BN877_II0320_locusTag_BN877_II0320	0	0	26	193	29	8	40	123	0	0
BN877_II0322_locusTag_BN877_II0322	0	9	0	64	0	8	3	51	0	0
BN877_II0323_locusTag_BN877_II0323	0	8	0	64	33	5	138	345	0	0
BN877_II0324_locusTag_BN877_II0324	0	0	11	9	9	3	0	32	0	0
BN877_II0327_locusTag_BN877_II0327	18	0	17	120	31	11	51	94	0	0
BN877_II0328_locusTag_BN877_II0328	0	0	0	28	16	0	23	26	0	0
BN877_II0329_locusTag_BN877_II0329	7	0	12	25	27	1	20	51	0	0
BN877_II0330_locusTag_BN877_II0330	28	3	40	169	201	18	50	129	0	0
BN877_II0331_locusTag_BN877_II0331	25	0	34	235	166	28	45	109	0	0
BN877_II0332_locusTag_BN877_II0332	3	0	33	253	72	24	209	423	0	0
BN877_II0334_locusTag_BN877_II0334	9	0	244	446	6	12	126	372	0	0
BN877_II0335_locusTag_BN877_II0335	0	0	19	12	11	0	22	38	0	0
BN877_II0336_locusTag_BN877_II0336	0	0	29	18	3	5	117	352	0	0
BN877_II0337_locusTag_BN877_II0337	0	0	0	0	0	0	0	0	0	0
BN877_II0338_locusTag_BN877_II0338	0	0	61	76	9	2	71	288	0	0
BN877_II0339_locusTag_BN877_II0339	0	0	36	27	11	0	22	29	0	0
BN877_II0340_locusTag_BN877_II0340	0	0	19	38	0	13	21	8	0	0
BN877_II0341_locusTag_BN877_II0341	0	0	31	28	3	0	51	109	0	0
BN877_II0343_locusTag_BN877_II0343	0	0	14	21	7	0	3	27	0	0
BN877_II0344_locusTag_BN877_II0344	2	3	165	405	33	29	274	799	0	0
BN877_II0345_locusTag_BN877_II0345	3	0	58	89	2	2	186	328	0	0
BN877_II0346_locusTag_BN877_II0346	29	11	121	1035	39	32	650	1080	0	0
BN877_II0351_locusTag_BN877_II0351	10	7	105	232	38	12	53	96	0	0
BN877_II0352_locusTag_BN877_II0352	0	0	33	52	11	1	18	65	0	0
BN877_II0353_locusTag_BN877_II0353	0	0	38	44	29	0	46	142	0	0
BN877_II0354_locusTag_BN877_II0354	6	0	25	20	8	0	15	0	0	0
BN877_II0355_locusTag_BN877_II0355	61	19	859	4186	926	43	153	132	0	0
BN877_II0356_locusTag_BN877_II0356	0	0	9	6	0	0	0	45	0	0
BN877_II0357_locusTag_BN877_II0357	0	0	22	172	4	5	0	37	0	0
BN877_II0358_locusTag_BN877_II0358	0	0	1	43	13	0	7	9	0	0
BN877_II0359_locusTag_BN877_II0359	0	0	0	42	7	0	0	51	0	0
BN877_II0360_locusTag_BN877_II0360	3	0	8	18	21	15	13	15	0	0
BN877_II0361_locusTag_BN877_II0361	0	0	20	289	28	13	14	44	0	0
BN877_II0362_locusTag_BN877_II0362	0	0	9	44	6	1	17	11	0	0
BN877_II0363_locusTag_BN877_II0363	0	0	0	18	10	0	0	77	0	0
BN877_II0364_locusTag_BN877_II0364	0	10	16	77	11	10	14	20	0	0
BN877_II0365_locusTag_BN877_II0365	7	21	23	103	17	37	109	162	0	0
BN877_II0366_locusTag_BN877_II0366	0	0	12	52	0	0	0	0	0	0
BN877_II0367_locusTag_BN877_II0367	0	9	6	207	0	61	34	75	0	0
BN877_II0368_locusTag_BN877_II0368	0	0	0	33	1	28	0	29	0	0
BN877_II0369_locusTag_BN877_II0369	0	0	9	7	3	0	12	5	0	0
BN877_II0370_locusTag_BN877_II0370	0	0	0	6	7	31	13	90	0	0
BN877_II0371_locusTag_BN877_II0371	0	0	11	23	13	20	16	60	0	0
BN877_II0372_locusTag_BN877_II0372	0	0	0	281	3	25	24	135	0	0
BN877_II0373_locusTag_BN877_II0373	0	0	15	155	38	28	122	145	0	0
BN877_II0374_locusTag_BN877_II0374	0	0	0	8	0	0	10	73	0	0
BN877_II0375_locusTag_BN877_II0375	9	0	0	85	16	9	0	0	0	0
BN877_II0376_locusTag_BN877_II0376	9	17	85	449	16	5	0	0	0	0
BN877_II0377_locusTag_BN877_II0377	24	93	31	442	92	20	10	104	0	0
BN877_II0378_locusTag_BN877_II0378	0	0	25	43	8	5	2	82	0	0
BN877_II0379_locusTag_BN877_II0379	0	0	0	51	0	0	13	45	0	0
BN877_II0380_locusTag_BN877_II0380	10	6	14	8	65	17	67	119	0	0
BN877_II0381_locusTag_BN877_II0381	0	0	0	3	3	0	0	0	0	0
BN877_II0383_locusTag_BN877_II0383	0	4	23	78	5	6	10	0	0	0
BN877_II0384_locusTag_BN877_II0384	0	0	24	0	0	0	0	0	0	0
BN877_II0385_locusTag_BN877_II0385	0	0	2	18	3	9	8	57	0	0
BN877_II0386_locusTag_BN877_II0386	0	0	4	19	0	14	0	10	0	0
BN877_II0387_locusTag_BN877_II0387	7	6	23	196	9	17	10	93	0	0
BN877_II0388_locusTag_BN877_II0388	0	0	2	38	12	20	21	78	0	0
BN877_II0389_locusTag_BN877_II0389	0	0	28	36	14	20	0	81	0	0
BN877_II0390_locusTag_BN877_II0390	2	0	13	52	32	31	0	71	0	0
BN877_II0392_locusTag_BN877_II0392	10	0	6	43	5	12	6	17	0	0
BN877_II0393_locusTag_BN877_II0393	0	0	0	20	0	24	6	0	0	0
BN877_II0394_locusTag_BN877_II0394	0	0	5	55	0	3	2	0	0	0
BN877_II0395_locusTag_BN877_II0395	0	5	38	188	14	56	47	61	0	0
