tss_id	locus_id	gene_name	tss_bp	dir	5utr_len
tss-2404	ECDH10B_2499	yfcT	2543039	rev	0
tss-2405	ECDH10B_2500	yfcU	2544788	rev	0
tss-2406	ECDH10B_2502	yfcV	2545433	rev	0
tss-2407	ECDH10B_2503	sixA	2546599	rev	0
tss-2408	ECDH10B_2504	fadJ	2548946	rev	0
tss-2409	ECDH10B_2505	yfcY	2550256	rev	0
tss-2410	ECDH10B_2506	yfcZ	2550721	rev	0
tss-2411	ECDH10B_2507	fadL	2551087	fwd	0
tss-2412	ECDH10B_2508	yfdF	2552799	fwd	0
tss-2413	ECDH10B_2509	vacJ	2554794	rev	0
tss-2414	ECDH10B_2510	yfdC	2555088	fwd	0
tss-2415	ECDH10B_2511	argW	2556096	fwd	0
tss-2416	ECDH10B_2512	intS	2556332	fwd	0
tss-2417	ECDH10B_2513	yfdG	2557642	fwd	0
tss-2418	ECDH10B_2514	yfdH	2558001	fwd	0
tss-2419	ECDH10B_2515	yfdI	2558918	fwd	0
tss-2420	ECDH10B_2516	tfaS	2560590	fwd	0
tss-2421	ECDH10B_2517	yfdK	2561304	rev	0
tss-2422	ECDH10B_2518	yfdL	2561849	rev	0
tss-2423	ECDH10B_2519	yfdM	2562174	rev	0
tss-2424	ECDH10B_2520	yfdN	2562668	rev	0
tss-2425	ECDH10B_2521	yfdO	2563033	rev	0
tss-2426	ECDH10B_2522	yfdP	2563307	fwd	0
tss-2427	ECDH10B_2523	yfdQ	2563819	fwd	0
tss-2428	ECDH10B_2524	yfdR	2564771	fwd	0
tss-2429	ECDH10B_2525	yfdS	2565298	fwd	0
tss-2430	ECDH10B_2526	yfdT	2565660	fwd	0
tss-2431	ECDH10B_2527	ypdJ	2565881	fwd	0
tss-2432	ECDH10B_2528	torI	2566097	fwd	0
tss-2433	ECDH10B_2529	dsdC	2567416	rev	0
tss-2434	ECDH10B_2530	dsdX	2567634	fwd	0
tss-2435	ECDH10B_2531	dsdA	2568989	fwd	0
tss-2436	ECDH10B_2532	emrY	2571963	rev	0
tss-2437	ECDH10B_2533	emrK	2573126	rev	0
tss-2438	ECDH10B_2534	evgA	2573542	fwd	0
tss-2439	ECDH10B_2536	yfdE	2578955	rev	0
tss-2440	ECDH10B_2537	yfdV	2579973	rev	0
tss-2441	ECDH10B_2538	oxc	2581737	rev	0
tss-2442	ECDH10B_2539	frc	2583041	rev	0
tss-2443	ECDH10B_2540	yfdX	2584189	rev	0
tss-2444	ECDH10B_2541	ypdI	2584485	fwd	0
tss-2445	ECDH10B_2542	yfdY	2585079	rev	0
tss-2446	ECDH10B_2543	lpxP	2585432	fwd	0
tss-2447	ECDH10B_2544	yfdZ	2588082	rev	0
tss-2448	ECDH10B_2545	ypdA	2588458	fwd	0
tss-2449	ECDH10B_2546	ypdB	2590170	fwd	0
tss-2450	ECDH10B_2547	ypdC	2590917	fwd	0
tss-2451	ECDH10B_2548	ypdD	2594272	rev	0
tss-2452	ECDH10B_2549	ypdE	2595334	rev	0
tss-2453	ECDH10B_2550	ypdF	2596419	rev	0
tss-2454	ECDH10B_2551	ypdG	2597681	rev	0
tss-2455	ECDH10B_2552	ypdH	2598029	rev	0
tss-2456	ECDH10B_2553	glk	2599213	rev	0
tss-2457	ECDH10B_2554	yfeO	2599417	fwd	0
tss-2458	ECDH10B_2555	ypeC	2600788	fwd	0
tss-2459	ECDH10B_2556	mntH	2602493	rev	0
tss-2460	ECDH10B_2557	nupC	2602829	fwd	0
tss-2461	ECDH10B_2558	insL-3	2604118	fwd	0
tss-2462	ECDH10B_2559	yfeA	2607619	rev	0
tss-2463	ECDH10B_2560	alaX	2607903	rev	0
tss-2464	ECDH10B_2561	alaW	2608018	rev	0
tss-2465	ECDH10B_2562	yfeC	2608254	fwd	0
tss-2466	ECDH10B_2563	yfeD	2608600	fwd	0
tss-2467	ECDH10B_2564	gltX	2610459	rev	0
tss-2468	ECDH10B_2565	valU	2610718	fwd	0
tss-2469	ECDH10B_2566	valX	2610838	fwd	0
tss-2470	ECDH10B_2567	valY	2610960	fwd	0
tss-2471	ECDH10B_2568	lysV	2611040	fwd	0
tss-2472	ECDH10B_2569	xapR	2612264	rev	0
tss-2473	ECDH10B_2570	xapB	2613772	rev	0
tss-2474	ECDH10B_2571	xapA	2614665	rev	0
tss-2475	ECDH10B_2572	yfeN	2614914	fwd	0
tss-2476	ECDH10B_2573	yfeR	2616643	rev	0
tss-2477	ECDH10B_2574	yfeH	2616733	fwd	0
tss-2478	ECDH10B_2575	ypeB	2617946	rev	0
tss-2479	ECDH10B_2576	ligA	2619963	rev	0
tss-2480	ECDH10B_2577	zipA	2621020	rev	0
tss-2481	ECDH10B_2578	cysZ	2621250	fwd	0
tss-2482	ECDH10B_2579	cysK	2622196	fwd	0
tss-2483	ECDH10B_2580	ptsH	2623551	fwd	0
tss-2484	ECDH10B_2581	ptsI	2623853	fwd	0
tss-2485	ECDH10B_2582	crr	2625621	fwd	0
tss-2486	ECDH10B_2583	pdxK	2627024	rev	0
tss-2487	ECDH10B_2584	yfeK	2627129	fwd	0
tss-2488	ECDH10B_2585	yfeS	2627536	fwd	0
tss-2489	ECDH10B_2586	cysM	2629370	rev	0
tss-2490	ECDH10B_2587	cysA	2630601	rev	0
tss-2491	ECDH10B_2588	cysW	2631466	rev	0
tss-2492	ECDH10B_2589	cysU	2632299	rev	0
tss-2493	ECDH10B_2590	cysP	2633315	rev	0
tss-2494	ECDH10B_2591	ucpA	2634410	rev	0
tss-2495	ECDH10B_2592	yfeT	2635396	rev	0
tss-2496	ECDH10B_2593	yfeU	2635560	fwd	0
tss-2497	ECDH10B_2594	murP	2636460	fwd	0
tss-2498	ECDH10B_2595	yfeW	2637889	fwd	0
tss-2499	ECDH10B_2596	yfeX	2640332	rev	0
tss-2500	ECDH10B_2597	yfeY	2641003	rev	0
tss-2501	ECDH10B_2598	yfeZ	2641513	rev	0
tss-2502	ECDH10B_2599	ypeA	2641925	rev	0
tss-2503	ECDH10B_2600	amiA	2642139	fwd	0
tss-2504	ECDH10B_2601	hemF	2643012	fwd	0
tss-2505	ECDH10B_2602	yfeG	2644969	rev	0
tss-2506	ECDH10B_2603	yffI	2645515	rev	0
tss-2507	ECDH10B_2604	eutL	2646187	rev	0
tss-2508	ECDH10B_2605	eutC	2647084	rev	0
tss-2509	ECDH10B_2606	eutB	2648466	rev	0
tss-2510	ECDH10B_2607	intZ	2648558	fwd	0
tss-2511	ECDH10B_2608	yffL	2650044	fwd	0
tss-2512	ECDH10B_2609	yffM	2651155	fwd	0
tss-2513	ECDH10B_2610	yffN	2651397	fwd	0
tss-2514	ECDH10B_2611	yffO	2651898	fwd	0
tss-2515	ECDH10B_2612	yffP	2652311	fwd	0
tss-2516	ECDH10B_2613	yffQ	2653364	fwd	0
tss-2517	ECDH10B_2614	yffR	2653767	fwd	0
tss-2518	ECDH10B_2615	yffS	2654280	fwd	0
tss-2519	ECDH10B_2616	eutA	2656671	rev	0
tss-2520	ECDH10B_2617	eutH	2657894	rev	0
tss-2521	ECDH10B_2618	eutG	2659298	rev	0
tss-2522	ECDH10B_2619	eutJ	2660124	rev	0
tss-2523	ECDH10B_2620	eutE	2661538	rev	0
tss-2524	ECDH10B_2621	cchB	2661837	rev	0
tss-2525	ECDH10B_2622	cchA	2662237	rev	0
tss-2526	ECDH10B_2623	eutI	2663292	rev	0
tss-2527	ECDH10B_2624	eutT	2664092	rev	0
tss-2528	ECDH10B_2625	eutQ	2664790	rev	0
tss-2529	ECDH10B_2626	eutP	2665244	rev	0
tss-2530	ECDH10B_2627	ypfE	2665592	rev	0
tss-2531	ECDH10B_2628	maeB	2668164	rev	0
tss-2532	ECDH10B_2629	talA	2668453	fwd	0
tss-2533	ECDH10B_2630	tktB	2669423	fwd	0
tss-2534	ECDH10B_2631	ypfG	2672564	rev	0
tss-2535	ECDH10B_2632	yffH	2673265	rev	0
tss-2536	ECDH10B_2633	aegA	2675312	rev	0
tss-2537	ECDH10B_2634	narQ	2675518	fwd	0
tss-2538	ECDH10B_2635	acrD	2677382	fwd	0
tss-2539	ECDH10B_2636	yffB	2681034	fwd	0
tss-2540	ECDH10B_2637	dapE	2681394	fwd	0
tss-2541	ECDH10B_2638	ypfN	2682549	fwd	0
tss-2542	ECDH10B_2639	ypfH	2683557	rev	0
tss-2543	ECDH10B_2640	ypfI	2685646	rev	0
tss-2544	ECDH10B_2641	ypfJ	2686524	rev	0
tss-2545	ECDH10B_2642	purC	2687405	rev	0
tss-2546	ECDH10B_2643	nlpB	2688652	rev	0
tss-2547	ECDH10B_2644	dapA	2689547	rev	0
tss-2548	ECDH10B_2645	gcvR	2689693	fwd	0
tss-2549	ECDH10B_2646	bcp	2690265	fwd	0
tss-2550	ECDH10B_2647	hyfA	2690988	fwd	0
tss-2551	ECDH10B_2648	hyfB	2691605	fwd	0
tss-2552	ECDH10B_2649	hyfC	2693634	fwd	0
tss-2553	ECDH10B_2650	hyfD	2694598	fwd	0
tss-2554	ECDH10B_2651	hyfE	2696049	fwd	0
tss-2555	ECDH10B_2652	hyfF	2696704	fwd	0
tss-2556	ECDH10B_2653	hyfG	2698274	fwd	0
tss-2557	ECDH10B_2654	hyfH	2699951	fwd	0
tss-2558	ECDH10B_2655	hyfI	2700493	fwd	0
tss-2559	ECDH10B_2656	hyfJ	2701244	fwd	0
tss-2560	ECDH10B_2657	hyfR	2701687	fwd	0
tss-2561	ECDH10B_2658	focB	2703721	fwd	0
tss-2562	ECDH10B_2659	yfgO	2705668	rev	0
tss-2563	ECDH10B_2660	yfgC	2705881	fwd	0
tss-2564	ECDH10B_2661	yfgD	2707365	fwd	0
tss-2565	ECDH10B_2662	hda	2708608	rev	0
tss-2566	ECDH10B_2663	uraA	2709947	rev	0
tss-2567	ECDH10B_2664	upp	2710659	rev	0
tss-2568	ECDH10B_2665	purM	2710984	fwd	0
tss-2569	ECDH10B_2666	purN	2712021	fwd	0
tss-2570	ECDH10B_2667	ppk	2712831	fwd	0
tss-2571	ECDH10B_2668	ppx	2714902	fwd	0
tss-2572	ECDH10B_2669	yfgF	2718725	rev	0
tss-2573	ECDH10B_2670	yfgG	2719077	fwd	0
tss-2574	ECDH10B_2671	yfgH	2719579	fwd	0
tss-2575	ECDH10B_2672	yfgI	2720113	fwd	0
tss-2576	ECDH10B_2673	guaA	2722322	rev	0
tss-2577	ECDH10B_2674	guaB	2723857	rev	0
tss-2578	ECDH10B_2675	xseA	2724019	fwd	0
tss-2579	ECDH10B_2676	yfgJ	2725601	rev	0
tss-2580	ECDH10B_2677	der	2727143	rev	0
tss-2581	ECDH10B_2678	yfgL	2728439	rev	0
tss-2582	ECDH10B_2679	yfgM	2729070	rev	0
tss-2583	ECDH10B_2680	hisS	2730362	rev	0
tss-2584	ECDH10B_2681	ispG	2731591	rev	0
tss-2585	ECDH10B_2682	yfgA	2732631	rev	0
tss-2586	ECDH10B_2683	yfgB	2734070	rev	0
tss-2587	ECDH10B_2684	ndk	2734651	rev	0
tss-2588	ECDH10B_2685	pbpC	2737112	rev	0
tss-2589	ECDH10B_2686	yfhM	2742074	rev	0
tss-2590	ECDH10B_2687	sseA	2742281	fwd	0
tss-2591	ECDH10B_2688	ryfA	2743642	fwd	0
tss-2592	ECDH10B_2689	sseB	2744720	rev	0
tss-2593	ECDH10B_2690	pepB	2746145	rev	0
tss-2594	ECDH10B_2691	yfhJ	2746523	rev	0
tss-2595	ECDH10B_2692	fdx	2746870	rev	0
tss-2596	ECDH10B_2693	hscA	2748722	rev	0
tss-2597	ECDH10B_2694	hscB	2749254	rev	0
tss-2598	ECDH10B_2695	iscA	2749673	rev	0
tss-2599	ECDH10B_2696	iscU	2750076	rev	0
tss-2600	ECDH10B_2697	iscS	2751318	rev	0
tss-2601	ECDH10B_2698	iscR	2751918	rev	0
tss-2602	ECDH10B_2699	yfhQ	2753110	rev	0
tss-2603	ECDH10B_2700	suhB	2753229	fwd	0
tss-2604	ECDH10B_2701	yfhR	2754150	fwd	0
tss-2605	ECDH10B_2702	csiE	2755222	fwd	0
tss-2606	ECDH10B_2703	hcaT	2757633	rev	0
tss-2607	ECDH10B_2704	hcaR	2758683	rev	0
tss-2608	ECDH10B_2705	hcaE	2758819	fwd	0
tss-2609	ECDH10B_2706	hcaF	2760177	fwd	0
tss-2610	ECDH10B_2707	hcaC	2760695	fwd	0
tss-2611	ECDH10B_2708	hcaB	2761012	fwd	0
tss-2612	ECDH10B_2709	hcaD	2761834	fwd	0
tss-2613	ECDH10B_2710	yphA	2763061	fwd	0
tss-2614	ECDH10B_2711	yphB	2764475	rev	0
tss-2615	ECDH10B_2712	yphC	2765548	rev	0
tss-2616	ECDH10B_2713	yphD	2766612	rev	0
tss-2617	ECDH10B_2714	yphE	2768148	rev	0
tss-2618	ECDH10B_2715	yphF	2769154	rev	0
tss-2619	ECDH10B_2716	yphG	2772532	rev	0
tss-2620	ECDH10B_2717	yphH	2772650	fwd	0
tss-2621	ECDH10B_2718	glyA	2775294	rev	0
tss-2622	ECDH10B_2719	hmp	2775622	fwd	0
tss-2623	ECDH10B_2720	glnB	2777195	rev	0
tss-2624	ECDH10B_2721	yfhA	2778590	rev	0
tss-2625	ECDH10B_2722	yfhG	2779293	rev	0
tss-2626	ECDH10B_2723	yfhK	2780885	rev	0
tss-2627	ECDH10B_2724	sroF	2781127	rev	0
tss-2628	ECDH10B_2725	purL	2785330	rev	0
tss-2629	ECDH10B_2726	yfhD	2785726	fwd	0
tss-2630	ECDH10B_2727	tadA	2787644	rev	0
tss-2631	ECDH10B_2728	yfhB	2788337	rev	0
tss-2632	ECDH10B_2729	yfhH	2788546	fwd	0
tss-2633	ECDH10B_2730	yfhL	2789450	fwd	0
tss-2634	ECDH10B_2732	pdxJ	2791516	rev	0
tss-2635	ECDH10B_2733	recO	2792256	rev	0
tss-2636	ECDH10B_2734	era	2793173	rev	0
tss-2637	ECDH10B_2735	rnc	2793850	rev	0
tss-2638	ECDH10B_2736	lepB	2795096	rev	0
tss-2639	ECDH10B_2737	lepA	2796911	rev	0
tss-2640	ECDH10B_2738	rseC	2797588	rev	0
tss-2641	ECDH10B_2739	rseB	2798541	rev	0
tss-2642	ECDH10B_2740	rseA	2799191	rev	0
tss-2643	ECDH10B_2741	rpoE	2799799	rev	0
tss-2644	ECDH10B_2742	nadB	2800207	fwd	0
tss-2645	ECDH10B_2743	yfiC	2802551	rev	0
tss-2646	ECDH10B_2744	srmB	2802683	fwd	0
tss-2647	ECDH10B_2745	yfiE	2805107	rev	0
tss-2648	ECDH10B_2746	yfiK	2805210	fwd	0
tss-2649	ECDH10B_2747	yfiD	2806236	rev	0
tss-2650	ECDH10B_2748	ung	2806541	fwd	0
tss-2651	ECDH10B_2749	yfiF	2808315	rev	0
tss-2652	ECDH10B_2750	trxC	2808522	fwd	0
tss-2653	ECDH10B_2751	yfiP	2809010	fwd	0
tss-2654	ECDH10B_2752	yfiQ	2809740	fwd	0
tss-2655	ECDH10B_2753	pssA	2812514	fwd	0
tss-2656	ECDH10B_2754	yfiM	2813966	fwd	0
tss-2657	ECDH10B_2755	kgtP	2815533	rev	0
tss-2658	ECDH10B_2756	rrfG	2815975	rev	0
tss-2659	ECDH10B_2757	rrlG	2818971	rev	0
tss-2660	ECDH10B_2758	gltW	2819231	rev	0
tss-2661	ECDH10B_2759	rrsG	2820944	rev	0
tss-2662	ECDH10B_2760	clpB	2823960	rev	0
tss-2663	ECDH10B_2761	yfiH	2824821	rev	0
tss-2664	ECDH10B_2762	rluD	2825798	rev	0
tss-2665	ECDH10B_2763	yfiO	2825933	fwd	0
tss-2666	ECDH10B_2764	yfiA	2826941	fwd	0
tss-2667	ECDH10B_2765	pheL	2827386	fwd	0
tss-2668	ECDH10B_2766	pheA	2827532	fwd	0
tss-2669	ECDH10B_2767	tyrA	2829856	rev	0
tss-2670	ECDH10B_2768	aroF	2830937	rev	0
tss-2671	ECDH10B_2769	yfiL	2831147	fwd	0
tss-2672	ECDH10B_2770	yfiR	2831662	fwd	0
tss-2673	ECDH10B_2771	yfiN	2832170	fwd	0
tss-2674	ECDH10B_2772	yfiB	2833412	fwd	0
tss-2675	ECDH10B_2773	rplS	2834317	rev	0
tss-2676	ECDH10B_2774	trmD	2835126	rev	0
tss-2677	ECDH10B_2775	rimM	2835705	rev	0
tss-2678	ECDH10B_2776	rpsP	2835972	rev	0
tss-2679	ECDH10B_2777	ffh	2837582	rev	0
tss-2680	ECDH10B_2779	yfjD	2838561	fwd	0
tss-2681	ECDH10B_2780	grpE	2840495	rev	0
tss-2682	ECDH10B_2781	yfjB	2840618	fwd	0
tss-2683	ECDH10B_2782	recN	2841582	fwd	0
tss-2684	ECDH10B_2783	smpA	2843392	fwd	0
tss-2685	ECDH10B_2784	yfjF	2844085	rev	0
tss-2686	ECDH10B_2785	yfjG	2844551	rev	0
tss-2687	ECDH10B_2786	smpB	2844683	fwd	0
tss-2688	ECDH10B_2787	ssrA	2845380	fwd	0
tss-2689	ECDH10B_2789	yfjH	2848387	rev	0
tss-2690	ECDH10B_2790	alpA	2848431	fwd	0
tss-2691	ECDH10B_2791	yfjI	2848772	fwd	0
tss-2692	ECDH10B_2792	yfjJ	2850334	fwd	0
tss-2693	ECDH10B_2793	yfjK	2853327	rev	0
tss-2694	ECDH10B_2794	yfjL	2854940	rev	0
tss-2695	ECDH10B_2795	yfjM	2855563	rev	0
tss-2696	ECDH10B_2796	yfjN	2855705	fwd	0
tss-2697	ECDH10B_2797	yfjO	2856771	fwd	0
tss-2698	ECDH10B_2798	yfjP	2857497	fwd	0
tss-2699	ECDH10B_2799	yfjQ	2858452	fwd	0
tss-2700	ECDH10B_2800	yfjR	2859490	fwd	0
tss-2701	ECDH10B_2801	ypjK	2860232	fwd	0
tss-2702	ECDH10B_2802	yfjS	2860468	fwd	0
tss-2703	ECDH10B_2803	yfjT	2860935	fwd	0
tss-2704	ECDH10B_2804	yfjU	2861941	rev	0
tss-2705	ECDH10B_2805	ypjL	2862472	rev	0
tss-2706	ECDH10B_2806	yfjV	2862823	rev	0
tss-2707	ECDH10B_2809	yfjW	2863105	fwd	0
tss-2708	ECDH10B_2810	yfjX	2865706	fwd	0
tss-2709	ECDH10B_2811	yfjY	2866173	fwd	0
tss-2710	ECDH10B_2812	ypjJ	2866664	fwd	0
tss-2711	ECDH10B_2813	yfjZ	2866902	fwd	0
tss-2712	ECDH10B_2814	ypjF	2867240	fwd	0
tss-2713	ECDH10B_2816	pinH	2872995	rev	0
tss-2714	ECDH10B_2819	ypjC	2874798	rev	0
tss-2715	ECDH10B_2820	ileY	2875624	rev	0
tss-2716	ECDH10B_2825	ygaQ	2876184	fwd	0
tss-2717	ECDH10B_2826	ygaT	2878772	fwd	0
tss-2718	ECDH10B_2827	ygaF	2879769	fwd	0
tss-2719	ECDH10B_2829	gabT	2882522	fwd	0
tss-2720	ECDH10B_2830	gabP	2884040	fwd	0
tss-2721	ECDH10B_2831	csiR	2885461	fwd	0
tss-2722	ECDH10B_2832	ygaU	2886573	rev	0
tss-2723	ECDH10B_2833	yqaE	2886815	rev	0
tss-2724	ECDH10B_2834	ygaV	2886998	fwd	0
tss-2725	ECDH10B_2835	ygaP	2887307	fwd	0
tss-2726	ECDH10B_2836	stpA	2888282	rev	0
tss-2727	ECDH10B_2837	ygaW	2888951	fwd	0
tss-2728	ECDH10B_2838	ygaC	2889781	rev	0
tss-2729	ECDH10B_2840	nrdH	2890510	fwd	0
tss-2730	ECDH10B_2841	nrdI	2890752	fwd	0
tss-2731	ECDH10B_2842	nrdE	2891135	fwd	0
tss-2732	ECDH10B_2843	nrdF	2893289	fwd	0
tss-2733	ECDH10B_2844	proW	2896574	fwd	0
tss-2734	ECDH10B_2845	proX	2897696	fwd	0
tss-2735	ECDH10B_2848	ygaY	2898880	fwd	0
tss-2736	ECDH10B_2849	ygaZ	2900181	fwd	0
tss-2737	ECDH10B_2850	ygaH	2900908	fwd	0
tss-2738	ECDH10B_2852	emrA	2901991	fwd	0
tss-2739	ECDH10B_2853	emrB	2903180	fwd	0
tss-2740	ECDH10B_2854	luxS	2905297	rev	0
tss-2741	ECDH10B_2855	sraD	2905365	fwd	0
tss-2742	ECDH10B_2856	gshA	2907003	rev	0
tss-2743	ECDH10B_2857	yqaA	2907504	rev	0
tss-2744	ECDH10B_2858	yqaB	2908067	rev	0
tss-2745	ECDH10B_2859	argQ	2908424	rev	0
tss-2746	ECDH10B_2860	argZ	2908699	rev	0
tss-2747	ECDH10B_2861	argY	2908838	rev	0
tss-2748	ECDH10B_2862	argV	2909113	rev	0
tss-2749	ECDH10B_2863	serV	2909209	rev	0
tss-2750	ECDH10B_2864	csrA	2909710	rev	0
tss-2751	ECDH10B_2865	alaS	2912575	rev	0
tss-2752	ECDH10B_2866	recX	2913203	rev	0
tss-2753	ECDH10B_2868	ygaD	2914910	rev	0
tss-2754	ECDH10B_2869	mltB	2916140	rev	0
tss-2755	ECDH10B_2870	srlA	2916396	fwd	0
tss-2756	ECDH10B_2871	srlE	2916956	fwd	0
tss-2757	ECDH10B_2872	srlB	2917926	fwd	0
tss-2758	ECDH10B_2873	srlD	2918301	fwd	0
tss-2759	ECDH10B_2874	gutM	2919185	fwd	0
tss-2760	ECDH10B_2875	srlR	2919611	fwd	0
tss-2761	ECDH10B_2876	gutQ	2920377	fwd	0
tss-2762	ECDH10B_2877	norR	2922853	rev	0
tss-2763	ECDH10B_2878	norV	2923040	fwd	0
tss-2764	ECDH10B_2879	norW	2924476	fwd	0
tss-2765	ECDH10B_2880	hypF	2927989	rev	0
tss-2766	ECDH10B_2881	hydN	2928669	rev	0
tss-2767	ECDH10B_2882	ascG	2929831	rev	0
tss-2768	ECDH10B_2883	ascF	2930088	fwd	0
tss-2769	ECDH10B_2884	ascB	2931554	fwd	0
tss-2770	ECDH10B_2885	hycI	2933607	rev	0
tss-2771	ECDH10B_2886	hycH	2934010	rev	0
tss-2772	ECDH10B_2887	hycG	2934774	rev	0
tss-2773	ECDH10B_2888	hycF	2935316	rev	0
tss-2774	ECDH10B_2889	hycE	2937035	rev	0
tss-2775	ECDH10B_2890	hycD	2937976	rev	0
tss-2776	ECDH10B_2891	hycC	2939805	rev	0
tss-2777	ECDH10B_2892	hycB	2940413	rev	0
tss-2778	ECDH10B_2893	hycA	2940999	rev	0
tss-2779	ECDH10B_2894	hypA	2941211	fwd	0
tss-2780	ECDH10B_2895	hypB	2941565	fwd	0
tss-2781	ECDH10B_2896	hypC	2942428	fwd	0
tss-2782	ECDH10B_2897	hypD	2942700	fwd	0
tss-2783	ECDH10B_2898	hypE	2943860	fwd	0
tss-2784	ECDH10B_2899	fhlA	2944902	fwd	0
tss-2785	ECDH10B_2900	ygbA	2947370	rev	0
tss-2786	ECDH10B_2901	mutS	2947657	fwd	0
tss-2787	ECDH10B_2902	pphB	2950324	fwd	0
tss-2788	ECDH10B_2903	ygbI	2951828	rev	0
tss-2789	ECDH10B_2904	ygbJ	2951994	fwd	0
tss-2790	ECDH10B_2905	ygbK	2952899	fwd	0
tss-2791	ECDH10B_2907	ygbM	2954800	fwd	0
tss-2792	ECDH10B_2908	ygbN	2955665	fwd	0
tss-2793	ECDH10B_2909	rpoS	2958115	rev	0
tss-2794	ECDH10B_2910	nlpD	2959317	rev	0
tss-2795	ECDH10B_2911	pcm	2960083	rev	0
tss-2796	ECDH10B_2912	surE	2960838	rev	0
tss-2797	ECDH10B_2913	truD	2961868	rev	0
tss-2798	ECDH10B_2914	ispF	2962344	rev	0
tss-2799	ECDH10B_2915	ispD	2963054	rev	0
tss-2800	ECDH10B_2916	ftsB	2963384	rev	0
tss-2801	ECDH10B_2917	ygbE	2963901	rev	0
tss-2802	ECDH10B_2918	cysC	2964556	rev	0
tss-2803	ECDH10B_2919	cysN	2965983	rev	0
tss-2804	ECDH10B_2920	cysD	2966893	rev	0
tss-2805	ECDH10B_2921	iap	2967145	fwd	0
tss-2806	ECDH10B_2922	ygbF	2969417	rev	0
tss-2807	ECDH10B_2923	ygbT	2970336	rev	0
tss-2808	ECDH10B_2924	ygcH	2970951	rev	0
tss-2809	ECDH10B_2925	ygcI	2971612	rev	0
tss-2810	ECDH10B_2926	ygcJ	2972706	rev	0
tss-2811	ECDH10B_2927	ygcK	2973201	rev	0
tss-2812	ECDH10B_2928	ygcL	2974702	rev	0
tss-2813	ECDH10B_2929	ygcB	2977783	rev	0
tss-2814	ECDH10B_2930	cysH	2978876	rev	0
tss-2815	ECDH10B_2932	cysJ	2982462	rev	0
tss-2816	ECDH10B_2933	sscR	2982778	fwd	0
tss-2817	ECDH10B_2934	ygcN	2983221	fwd	0
tss-2818	ECDH10B_2935	ygcO	2984483	fwd	0
tss-2819	ECDH10B_2936	ygcP	2984760	fwd	0
tss-2820	ECDH10B_2937	ygcQ	2986343	rev	0
tss-2821	ECDH10B_2938	ygcR	2987119	rev	0
tss-2822	ECDH10B_2939	ygcS	2988434	rev	0
tss-2823	ECDH10B_2940	ygcU	2989982	rev	0
tss-2824	ECDH10B_2941	ygcW	2990837	rev	0
tss-2825	ECDH10B_2942	yqcE	2991156	fwd	0
tss-2826	ECDH10B_2943	ygcE	2992460	fwd	0
tss-2827	ECDH10B_2944	ygcF	2995982	rev	0
tss-2828	ECDH10B_2945	ygcG	2996275	fwd	0
tss-2829	ECDH10B_2946	eno	2998505	rev	0
tss-2830	ECDH10B_2947	pyrG	3000230	rev	0
tss-2831	ECDH10B_2948	mazG	3001249	rev	0
tss-2832	ECDH10B_2949	chpA	3001655	rev	0
tss-2833	ECDH10B_2950	chpR	3001903	rev	0
tss-2834	ECDH10B_2951	relA	3005551	rev	0
tss-2835	ECDH10B_2953	rumA	3006900	rev	0
tss-2836	ECDH10B_2954	barA	3006957	fwd	0
tss-2837	ECDH10B_2955	gudD	3011285	rev	0
tss-2838	ECDH10B_2956	gudX	3012646	rev	0
tss-2839	ECDH10B_2957	gudP	3014000	rev	0
tss-2840	ECDH10B_2958	yqcA	3014884	rev	0
tss-2841	ECDH10B_2959	truC	3015684	rev	0
tss-2842	ECDH10B_2960	yqcC	3016013	rev	0
tss-2843	ECDH10B_2961	csrB	3016415	rev	0
tss-2844	ECDH10B_2962	syd	3017180	rev	0
tss-2845	ECDH10B_2963	queF	3017248	fwd	0
tss-2846	ECDH10B_2964	ygdH	3018208	fwd	0
tss-2847	ECDH10B_2965	sdaC	3020129	fwd	0
tss-2848	ECDH10B_2966	sdaB	3021476	fwd	0
tss-2849	ECDH10B_2967	ygdG	3022865	fwd	0
tss-2850	ECDH10B_2968	fucO	3024916	rev	0
tss-2851	ECDH10B_2969	fucA	3025588	rev	0
tss-2852	ECDH10B_2970	fucP	3026135	fwd	0
tss-2853	ECDH10B_2971	fucI	3027484	fwd	0
tss-2854	ECDH10B_2972	fucK	3029338	fwd	0
tss-2855	ECDH10B_2973	fucU	3030788	fwd	0
tss-2856	ECDH10B_2974	fucR	3031268	fwd	0
tss-2857	ECDH10B_2975	ygdE	3033143	rev	0
tss-2858	ECDH10B_2976	ygdD	3033531	rev	0
tss-2859	ECDH10B_2977	gcvA	3034467	rev	0
tss-2860	ECDH10B_2978	gcvB	3034596	fwd	0
tss-2861	ECDH10B_2979	ygdI	3035037	rev	0
tss-2862	ECDH10B_2980	csdA	3035229	fwd	0
tss-2863	ECDH10B_2981	ygdK	3036434	fwd	0
tss-2864	ECDH10B_2982	ygdL	3037734	rev	0
tss-2865	ECDH10B_2983	mltA	3039070	rev	0
tss-2866	ECDH10B_2984	metZ	3039279	fwd	0
tss-2867	ECDH10B_2985	metW	3039389	fwd	0
tss-2868	ECDH10B_2986	metV	3039499	fwd	0
tss-2869	ECDH10B_2987	amiC	3040902	rev	0
