	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8
hisS_locusTag_ECDH10B_2680	347.512652807678	283.785316299427	322.986807681905	277.365494171345	197.771221008421	256.24136426651	302.809066589147	256.781680726021	190.4907664454	207.820748304017	215.698603317558	259.77010346015	235.305095448407	264.78623115929	348.820599585285	117.292261671472
hlyE_locusTag_ECDH10B_1235	0	0.865298451954717	0	0.521714443247215	0	0.405882812642621	0	0.482294062338954	6.86762160358217	7.29225710280773	0	0	0	3.65909178800068	0	0
hmp_locusTag_ECDH10B_2719	0.512004350836834	4.53878462556802	9.23053424662361	5.29336467858887	7.7890235142698	21.7354165273688	13.9506832909664	9.84835566421776	27.6575696784621	7.05346782740093	4.40013825194579	3.80612928676955	1.23632353776728	7.31613538580377	0	40.7237071634902
hns_locusTag_ECDH10B_1297	635.720926775417	934.30663052597	723.501511451855	1677.95462674525	1779.87268797794	1923.0704133569	2096.43529006727	1902.48465139371	1298.26433002468	1857.09480884837	1517.35315714051	1259.33481746089	1126.57518690834	1068.03055957005	1290.72298975898	624.823642276546
hofB_locusTag_ECDH10B_0087	19.6226221575479	16.7395918705422	9.49223309209421	13.2167658955961	33.1615913550765	10.2912670671083	21.1399964555286	11.3189475178654	7.02948473902013	7.45009816563907	6.41138156925247	4.73822749288958	16.7325151531913	9.09580873515513	0	0
hofC_locusTag_ECDH10B_0086	8.31311203847496	5.54308893611291	0.599243219150415	1.68093531340499	8.06184240634749	3.07701683399892	1.18808811659318	2.07190001177698	0.964143792134931	0.581925753840019	3.97744254651112	4.34788028058943	0	3.08219424647328	0	0
hofQ_locusTag_ECDH10B_3566	6.00445974054025	1.46493142277661	0.872747690844975	4.03223366306322	1.87181739416774	2.50959406867844	1.29776332106077	2.24837005978192	10.4846552039622	2.11881562309184	1.28729173619932	2.11077480934184	1.78264083956517	1.34668753456684	0	0
hokA_locusTag_ECDH10B_3736	0	9.28414339038473	8.24546919683929	0	0	0	0	0	0	0	0	0	0	0	0	0
hokB_locusTag_ECDH10B_1546	0	3.15660875273081	0	0	1.40556469780232	0	0	8.30831904722571	0	0	0	0.387444442781413	0	0	0	0
hokC_locusTag_ECDH10B_0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hokD_locusTag_ECDH10B_1694	5.47253881144447	9.35853556498717	10.3974460476627	8.38756297220523	143.259478814468	108.202113499559	130.558317696972	143.327902115602	63.9412746453177	111.066685104302	0	25.3329058741693	89.6691196671019	15.4494986604473	425.513073546917	0
hokE_locusTag_ECDH10B_0540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hokE_locusTag_ECDH10B_0648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
holA_locusTag_ECDH10B_0601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
holA_locusTag_ECDH10B_0709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
holB_locusTag_ECDH10B_1171	24.3918872738668	37.376760355718	26.8988653969384	27.4593106368206	34.4048672297882	47.8820559869743	29.15426376852	38.7332520990066	20.0812444634098	14.1056197093117	17.0037789035284	33.4821391597669	37.3609592077226	34.1272507723314	0	24.13031603568
holC_locusTag_ECDH10B_4452	28.0177083551172	43.9010338921458	54.797350791736	39.3823902699857	94.0208818124527	74.8667302627935	64.3815317234951	45.7353810827011	82.0264874614039	7.48934513261335	23.0929699973595	58.9020267742013	96.1742762859101	65.1384267845887	0	54.6192964321136
holD_locusTag_ECDH10B_4529	96.9194554722484	72.7201835245654	48.3204980572538	37.0644087072152	38.7039554467306	40.2353396880511	45.312001946699	35.4148296983193	59.9543734625123	65.9473685819134	63.2918436964667	54.466827463474	74.690067640332	58.6633137541623	192.405911516867	0
holE_locusTag_ECDH10B_1983	13.1990732001444	31.087813473864	38.2289935489821	67.4569999606399	32.8573565720024	50.4236476367657	40.217554232469	66.0095630948414	12.0505452668917	10.6069194222658	25.6455262770099	35.2222220710376	71.7107792279625	28.8925689234339	0	0
hpf_locusTag_ECDH10B_3377	89.3522259511439	90.2866826410418	86.9823380005859	152.405831733593	153.733638822129	166.745679051647	189.204579557198	248.689574422167	137.733966605176	173.191106191684	131.330575670168	118.856654582423	84.3597638973393	115.227510842503	0	294.716620331613
hpt_locusTag_ECDH10B_0105	213.485791782447	178.257281986149	154.044843119562	147.968708685892	142.126933129732	71.8731540289795	74.5243205201574	67.0289952709139	206.054225841557	308.311741642731	220.637488640197	155.19422652194	100.769001872292	174.691537925952	0	0
hrpA_locusTag_ECDH10B_1539	20.7171678997869	12.2022379084873	9.05036895702268	7.49728918597228	36.7866855958256	23.2424118195941	24.2606040948835	18.8390016827946	8.49913873518729	8.29557303009642	14.7113401489712	12.507814447978	36.7832385381453	10.7825863056773	0	0
hrpB_locusTag_ECDH10B_0128	31.267789653537	22.5216889919631	16.5389278969406	16.6922858162899	33.0567993742398	35.5236655063096	31.0263344546498	22.3847956900562	16.9922606407425	18.3656845552195	22.8788294250931	22.4813442107734	29.3886315530125	25.4058422416245	0	38.2559845792006
hscA_locusTag_ECDH10B_2693	53.1060538701691	57.7262054456715	49.266630723231	45.0483933199978	57.9766962059467	63.6740009948214	54.4373502433507	73.8235613691902	27.4457515985405	35.17302615552	63.3944236700428	77.8656578685498	66.6227102533872	49.8790945406986	66.3441777556134	150.667816089882
hscB_locusTag_ECDH10B_2694	36.3987465133283	66.6038329367377	59.026328079367	45.8744723236679	84.987632890373	109.662613943572	178.31251264407	124.312229246281	13.4868021155619	15.9412132014867	83.4569194788293	103.618862604331	40.6639031048485	67.1873546396197	186.533056659521	70.4969988833094
hscC_locusTag_ECDH10B_0611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hscC_locusTag_ECDH10B_0719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hslJ_locusTag_ECDH10B_1504	9.5145659578913	11.9398912632844	7.66903821955265	22.4966228010147	18.9402335164852	22.2274094049735	5.06833334844536	21.4900200637461	19.1939831526436	24.8247050308348	68.4090565910746	20.196572017329	9.57273916565552	21.4758988471466	0	0
hslO_locusTag_ECDH10B_3576	74.5076420140299	85.7383776694517	35.0603300173747	70.639779496599	98.8212722686958	91.327049833001	66.2602419495561	60.3816802870047	152.537419695188	249.280706968335	70.2474661095255	49.85206652853	113.072969294603	65.1726291614774	0	170.133826656572
hslR_locusTag_ECDH10B_3575	84.3401077379971	54.4750577663432	39.0033548255607	49.7108209804511	35.1391174450581	58.0109524457573	90.6626495240561	62.3671008373835	75.5931903651344	95.3435406277548	41.9426546287033	53.0567576495443	44.8697794406472	117.600661445196	330.248952603578	0
hslU_locusTag_ECDH10B_4120	100.625691118542	147.758675475049	95.5232831085571	104.662497497558	139.131910964892	119.238375642499	69.7466593671196	107.376327908965	312.780406540725	467.492806698917	102.293304136452	120.901863845416	194.835818337835	176.346980205286	149.504593408376	151.720267866982
hslV_locusTag_ECDH10B_4121	212.912236373583	133.308759472671	54.9831045232334	75.4923746917948	88.9396870925764	51.2607825509689	64.5997742039137	54.6708930325919	214.935431681226	355.961024679428	148.896744153722	75.5188320675636	137.956593861905	95.6646922703404	125.009490533558	0
hspQ_locusTag_ECDH10B_1036	18.0254512872915	44.4208307184603	27.7701179553927	22.0695053162313	38.4541285247805	44.9319931761658	19.1018789877728	84.3741612454109	115.257023362424	72.0970324881368	51.588823541271	71.6406705520349	104.183584916097	41.9759963604606	20.8742262494714	190.652261130963
hsrA_locusTag_ECDH10B_3943	32.027162912115	31.7760860087573	23.0957274952284	16.9096857781892	31.4480336798209	18.5082562565035	16.1393409094665	23.3068267884359	50.0333913777315	43.3858657881334	17.8706382201788	14.7733542783249	15.2092469669764	24.7970944886171	20.9180796659619	0
htgA_locusTag_ECDH10B_0012	13.3001031431578	6.08913725449616	0	6.85313787179058	7.37487650081466	3.85906028942186	0	0	0	9.72300947041031	0	0.478326472569646	0	11.4440730818128	0	0
htpG_locusTag_ECDH10B_0429	88.136019349572	111.04949592107	29.3161767672766	54.4953691407219	59.0337173076976	73.940895039315	63.1737341883623	47.934113655994	278.615033528011	379.524062464208	54.56263261385	57.3417775316492	130.950894590895	113.213926183758	200.025185612935	45.2684728829358
htpX_locusTag_ECDH10B_1968	291.762370452715	300.987297170817	334.085738084764	426.712727486389	336.331552688413	330.042918823455	567.373197553389	648.225092530145	680.401521150666	446.464720580065	505.559747404022	344.021672748598	902.341667512913	586.870751836312	1019.78405313319	1695.55140171346
htrC_locusTag_ECDH10B_4177	20.5524235363137	11.9834221168484	7.34239399909022	14.0978836219692	13.6652123397448	7.03770731728776	0	3.66543487377605	12.8873886882036	5.50970536656584	6.75112999428978	6.56503083601839	0	5.14983288681577	0	0
htrE_locusTag_ECDH10B_0119	2.48801005680319	0.668258204003828	0	0	1.46074853120334	0.07598976138159	0.825213628326554	0.536129812176635	0	0	0.613916266801755	0.78294200331117	0	1.07040406423423	0	0
htrG_locusTag_ECDH10B_3230	32.0118971468622	57.1849411726596	41.5004878209447	103.627106514746	50.9262571667508	64.6149751434777	22.4402295355081	52.0597996565294	44.4521522868471	53.547008677622	203.634627545154	103.037761232448	137.524568988548	53.4388456081173	42.7568692259704	110.645853319805
htrL_locusTag_ECDH10B_3800	146.834612784991	127.11052728071	36.5485982281478	21.9047099108831	2.45728094021385	7.70817820783674	6.8714904051038	5.63913057504007	90.5722072142979	98.5219630952765	32.13278218436	19.439957181515	2.57423310049096	92.0487612496581	0	0
hupA_locusTag_ECDH10B_4189	1385.33411055423	1518.03396199321	1548.72434462329	1141.57999933391	1124.45175824186	1182.99169537905	1011.74515869433	1005.10789249405	2325.67798942505	1546.92012211649	1248.58810773513	1118.69260814084	1353.80144580106	1407.7718999168	1057.70392567377	843.89814047859
hupB_locusTag_ECDH10B_0396	787.152113123686	1586.68731169775	1291.92393112863	3725.38511233011	1454.99114871405	3028.57444502024	1457.41039353963	1131.85406541876	1905.0676113595	1491.14637548403	888.867870814114	1230.24254661197	1481.90018818263	1000.99169342854	729.450983223287	1228.83413438111
hyaA_locusTag_ECDH10B_1042	0	0.846275805021664	4.18747305821865	0	0	0.220533288728073	1.91591153386272	0	4.14607678977059	13.7634021457819	0	0.934852542904214	0	0	0	0
hyaB_locusTag_ECDH10B_1043	0.543854788714978	0.395895746579951	0	0	0	0.453937165711346	0.0995868174652725	0.204316325182611	0	14.5357365661318	0	0	0	0	0	0
hyaC_locusTag_ECDH10B_1044	0	2.78655433680333	3.05461691795741	0	0	1.01080872210659	0	2.07086716032545	0	8.15744014890357	0	0	0	0.523711818998214	0	0
hyaD_locusTag_ECDH10B_1045	0	0.805257334880308	0	0.404594874354983	7.17124845817512	2.09844175243804	0	0	0	7.7387218233878	0	0.593027208338898	8.76465079452876	3.46825480132491	0	0
hyaE_locusTag_ECDH10B_1046	0	0.395565006607871	0	1.78873523399045	0	0	0	1.65357964230498	0	0	0	2.6218045000246	0	0	0	0
hyaF_locusTag_ECDH10B_1047	2.70073343941415	1.51760036188981	1.26029649062579	0	0	2.07085384688151	0	2.30691705342548	3.78510716716469	1.63183375727166	0	1.69337606110758	0	5.61799951288993	0	0
hybA_locusTag_ECDH10B_3173	44.3601192062724	37.8585168292309	1.64336533276128	2.77190530941074	2.77695153061249	0.975105699430783	0	1.03983968050384	75.914161938415	98.4122235150952	7.38725470499794	0	3.72963863596968	43.5779171942101	0	0
hybB_locusTag_ECDH10B_3172	57.2040443700099	40.2942847570811	0	0.807130741715793	7.33182603179329	1.50703358831581	0	3.85507993509949	39.7443132063683	81.940476758267	4.25166583609853	4.88002542434605	1.56113372930538	40.2551822603004	0	0
hybC_locusTag_ECDH10B_3171	63.0553189209995	52.9806398639091	6.87468068096636	4.11860486535302	8.04240364059428	8.18244505862636	5.34718091383078	11.5727932047624	57.9932490969161	63.268033455346	4.94746102134352	9.82253516910625	20.3068317704223	28.9406101667534	38.9554222261262	0
hybD_locusTag_ECDH10B_3170	16.0148754828418	19.9280855601692	5.09719913986429	3.12396284804999	10.6482174075934	6.08217444658163	10.8278030625878	7.99731245187501	16.8707633736483	27.9315544786333	6.90456476688728	8.2185184832421	9.66767542184384	27.7154642635903	0	0
hybE_locusTag_ECDH10B_3169	22.9453336318583	11.8614899450774	0	2.91904032049976	11.2100251971964	4.54190337582908	3.65355318062779	10.9438341834622	28.9373267477455	25.0531532366401	6.52333112945178	3.32774368033116	7.52792092781611	3.7912880148337	0	0
hybF_locusTag_ECDH10B_3168	23.5360315800469	10.2682082965293	0	4.17371554597772	0	3.46353333455036	12.5374561777332	0.857411666380362	5.42626892134887	10.2347468109582	6.66229933647018	3.5685672361446	0	16.2626301688919	0	0
hybG_locusTag_ECDH10B_3167	33.306191458292	41.0422523572931	0	5.73257315953567	22.0148687607593	15.4607120536254	9.32756528885576	17.0759215003221	43.7860675912459	5.62294523589994	13.7259420064627	10.2696117363748	17.740497993745	17.8692996554571	0	0
hybO_locusTag_ECDH10B_3174	89.6984952028255	61.4960418315743	6.28120958732798	5.95285970632747	1.50730798691938	2.46997283375442	0	7.46844639160803	149.258764431741	99.7846655569187	3.05429808722896	5.76492401457599	0	25.5144535518379	0	39.7319993706349
hycA_locusTag_ECDH10B_2893	0.527962928005774	1.53730945749877	0	0	0	0	0	0	0	0	0	1.76111110355188	0	0	0	0
hycB_locusTag_ECDH10B_2892	0	0	0	0	0	0.564521977322547	4.96274307035275	0	0	0	0	0	0	0	0	0
hycC_locusTag_ECDH10B_2891	2.13612586963256	0.302357160223257	2.26880961010849	0.32553610580286	0	0.634838930162865	1.7601847343123	1.68525741323037	3.80908040045426	0	2.74368583511777	0.668007659967954	0	1.21769447570028	0	0
hycD_locusTag_ECDH10B_2890	0	0.256218242916462	0	0	0	0.320489285826901	0	0	0	0	0	0.503174601014822	2.78875252553188	0	0	0
hycE_locusTag_ECDH10B_2889	0.641891770364915	0.899910390032906	0.737752507085621	2.08685777298886	2.95908357432068	1.11121694483491	1.25374561777333	0.257223499914109	0.949597061236053	2.66103417084914	0	0.0679727092598971	2.36799337255689	0	0	0
hycF_locusTag_ECDH10B_2888	0	0	0	0	5.82416311244057	0.318128407109944	0	0	0	0	0.41961443334674	0.535144257985377	0	0	0	0
hycG_locusTag_ECDH10B_2887	3.17602698878474	0.667902242602547	0	0	0	0.51411822934732	0	0	0	0	0	0.529709199115214	0	3.86237466511183	0	0
hycH_locusTag_ECDH10B_2886	0	0	0	0	0	3.24232226391302	0	1.60529994471944	0	6.38737848421115	0	0	0	0	0	0
hycI_locusTag_ECDH10B_2885	9.32174035943953	13.906503528485	22.575629493439	11.6172846725622	20.5910751907347	19.1762824908147	18.5865791424676	33.4636304824565	86.6820538518661	54.2506770450919	0	17.7681527899756	26.5730813897815	39.3617800266174	0	0
hydN_locusTag_ECDH10B_2881	13.8590268601516	5.15639213869379	5.46128479271174	6.53328768702763	8.78477936126452	10.0954125035474	0	9.16358718444012	0	4.97199347918709	0	7.70486107803947	0	13.3427488431136	0	0
hyfA_locusTag_ECDH10B_2647	1.38141756405394	5.42701747536648	1.16648801397726	2.69468042531571	7.84659904112948	3.59383616631136	2.02364280538656	2.01658229301595	17.2665984366223	0.849583351783425	4.79297457118874	3.9496763584513	11.9131175847964	17.09944511933	0	0
hyfB_locusTag_ECDH10B_2648	1.02689966234704	0.586294344860848	3.21347515291805	0.883736204014599	3.75931122740592	1.03893134013723	1.32733098464115	0.472022321536291	0	0	0	1.23774970576529	0	3.85663562400468	0	0
hyfC_locusTag_ECDH10B_2649	0	0	1.52086411948934	0	0	0.182219119262341	0	0.154659699315445	0	0	0	0	0	2.93344911274316	0	0
hyfD_locusTag_ECDH10B_2650	0	0.219208941161862	0	0	0	0.051411822934732	0	0	0	0	0	0	0	3.08989973208946	0	0
hyfE_locusTag_ECDH10B_2651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hyfF_locusTag_ECDH10B_2652	2.1599394170407	3.44411770933627	2.96380920439385	3.0095102608568	10.5350674692964	2.49742441580482	6.21520005015714	3.89495925866145	3.2279607340472	0	0	1.47037739195982	5.1224145061003	1.99348369812223	0	0
hyfG_locusTag_ECDH10B_2653	1.75481203409113	0.496768463784075	2.4850810297771	0.570507880385444	0.884797921278441	3.07731199148899	4.39149206944883	1.71405227910391	2.08608809701137	7.55456850938355	0	0.871053153735192	2.6483117508648	0.778032306641232	0	0
hyfH_locusTag_ECDH10B_2654	0	0	0	0	0	1.26552179531648	0	1.07412010953144	0	0	0	0.638644685903428	0	2.71639536886986	0	0
hyfI_locusTag_ECDH10B_2655	0	1.50760299455193	0	1.25376435373244	0	3.86909529121461	0	2.70440517696256	4.89007634018792	0	0	1.53140095961033	0	2.44260848386519	0	0
hyfJ_locusTag_ECDH10B_2656	0	1.23900705874096	0	0	5.09262571667509	2.0266689620648	0	3.18733467284874	0	0	0	0.982648949083295	0	0	0	0
hyfR_locusTag_ECDH10B_2657	1.21171819542309	1.1760837379772	0.537175553381482	0.827278938323453	0	1.12784207689904	1.5975447141523	1.38387009640824	0	1.82578121202936	0	0.894990888690299	6.03467759623291	0	0	0
hyi_locusTag_ECDH10B_0464	0	0.457037946823959	0	3.52106890654877	0	1.14336718186894	0	1.98131614798705	0	0	0	1.34633204055317	0	0	0	0
hypA_locusTag_ECDH10B_2894	4.51701616182718	2.36071167405082	7.70181188715758	0	4.20468071992148	0.562454131251769	0	0	31.0619111972086	6.48200631360687	0	0	0	0	0	0
hypB_locusTag_ECDH10B_2895	47.6382219953526	30.7344494824878	1.65152254899874	0.2725106370226	3.86409538914728	4.01400899339213	0	4.19866537660487	83.7015966347243	84.6002061136732	3.91495940390516	0.865425731298689	2.10833524267015	9.98111940949861	0	0
