Chr	Locus	Gene Name	CT State 1	CT State 2	CT State 3	CT State 4	CT State 5	CT State 6	CT State 7	CT State 8
DH10B	ECDH10B_1434	ycjU	0	0	0	4.1	0	0	0	0
DH10B	ECDH10B_1436	ycjV	0	0	0	0	0	0	11.2	0
DH10B	ECDH10B_1438	ompG	0	0	0	0	19.3	6.8	0	0
DH10B	ECDH10B_1439	ycjW	50.2	43.9	16.8	31.7	19.1	6.2	0	0
DH10B	ECDH10B_1440	ycjX	103.3	203.7	15.5	11.8	53.5	52.3	182.4	0
DH10B	ECDH10B_1441	ycjF	59.5	100	0	9.1	0	21	160.1	0
DH10B	ECDH10B_1442	tyrR	275	313.9	190.5	152.5	63	148.8	102.4	0
DH10B	ECDH10B_1443	tpx	1324.9	1132.2	324.8	300.2	414.4	1099.7	287.4	1307.1
DH10B	ECDH10B_1444	ycjG	98.6	45.4	26.5	90	46.1	134.7	150.8	0
DH10B	ECDH10B_1445	mpaA	132.2	158	125	78.9	110.9	142.5	153.9	196.6
DH10B	ECDH10B_1446	ymjC	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1447	ycjY	25.8	0	0	9.8	0	0	0	0
DH10B	ECDH10B_1448	ycjZ	32.3	68.4	0	56.6	0	15.4	0	141
DH10B	ECDH10B_1449	mppA	110.6	96.8	75.1	64.1	77.9	57.3	112.8	244.6
DH10B	ECDH10B_1450	ynaI	6.8	18.6	21	25.4	0	27.6	0	0
DH10B	ECDH10B_1451	insH-4	458.4	383.6	185.2	276.2	248.8	254.4	191	263.4
DH10B	ECDH10B_1452	ynaJ	419.7	184.9	168.1	134.1	61.7	92.5	705.9	0
DH10B	ECDH10B_1453	uspE	1039.5	712	242.6	281.4	162.3	434.8	383	415.1
DH10B	ECDH10B_1454	fnr	632.5	360.7	612.8	412.1	135.3	674	80.6	299.6
DH10B	ECDH10B_1455	ogt	7.8	0	30.6	25.9	33.9	83.6	0	0
DH10B	ECDH10B_1456	abgT	4.6	3	14.2	16	22.9	8.1	0	101.6
DH10B	ECDH10B_1457	abgB	9.7	11.2	0	10.4	0	0	0	0
DH10B	ECDH10B_1458	abgA	10.7	8.2	23.3	4.1	0	9.4	0	0
DH10B	ECDH10B_1459	abgR	41.9	50.8	104.1	27.5	0	8.5	0	0
DH10B	ECDH10B_1461	ydaL	65.8	31.4	0	21	0	4.1	409	0
DH10B	ECDH10B_1462	ydaM	8.9	25.6	24.8	16.4	18.1	12.5	0	0
DH10B	ECDH10B_1463	ydaN	33.6	16.4	63.1	31.4	27.5	49.3	172.7	0
DH10B	ECDH10B_1464	dbpA	62	51.5	163.6	171.7	89.2	99.2	212.1	0
DH10B	ECDH10B_1465	ttcA	124.3	143	309.7	341.9	399.6	288	0	361.5
DH10B	ECDH10B_1466	intR	0.8	3.1	19.9	25.6	67	15.6	49.1	0
DH10B	ECDH10B_1467	ydaQ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1468	ydaC	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1469	lar	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1470	recT	0	57	24.3	17.1	0	4.8	0	0
DH10B	ECDH10B_1471	recE	9.3	11.8	22.4	13.8	15.3	15.4	0	0
DH10B	ECDH10B_1472	racC	0	0	0	0	0	41.9	0	0
DH10B	ECDH10B_1473	ydaE	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1474	kilR	0	0	0	0	21.5	0	0	0
DH10B	ECDH10B_1475	sieB	0	0	24.2	22.2	22.8	0	0	0
DH10B	ECDH10B_1476	ydaF	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1477	ydaG	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1478	racR	599	282.3	231.5	234.7	120.1	200.2	0	0
DH10B	ECDH10B_1479	ydaS	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1480	ydaT	37.9	0	0	0	0	0	0	0
DH10B	ECDH10B_1481	ydaU	28	39.5	23	22.2	5.6	41.3	127.4	0
DH10B	ECDH10B_1482	ydaV	0	20.6	0	14.2	36.2	7.2	0	0
DH10B	ECDH10B_1483	ydaW	10.7	17.8	47.5	26	85.1	0	0	0
DH10B	ECDH10B_1484	rzpR	0	0	0	10.7	0	0	0	0
DH10B	ECDH10B_1485	rzoR	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1486	trkG	33.7	51.7	45.3	36.6	38.2	39.1	0	0
DH10B	ECDH10B_1487	ynaK	11.4	0	0	0	0	0	0	0
DH10B	ECDH10B_1488	ydaY	5.6	49.2	32.9	19.9	0	23.5	0	0
DH10B	ECDH10B_1489	ynaA	0	4.5	0	13.7	0	10.5	0	27.4
DH10B	ECDH10B_1490	lomR	0	0	0	5.1	0	0	0	0
DH10B	ECDH10B_1492	insH-5	1	13.3	37.2	28.7	38.9	28.3	0	0
DH10B	ECDH10B_1494	stfR	0	16	0	7.8	8.5	3.7	0	0
DH10B	ECDH10B_1495	tfaR	1.7	9.4	27.4	39	35.9	65.5	0	0
DH10B	ECDH10B_1496	pinR	37.3	78.1	211.9	134.2	40.4	129	0	214.7
DH10B	ECDH10B_1497	ynaE	0	17.3	14.8	48.1	77.5	103.8	0	0
DH10B	ECDH10B_1499	uspF	142.9	113.2	45.3	88	58.5	23	0	0
DH10B	ECDH10B_1500	ompN	0	0	0	14.6	30.9	0	0	0
DH10B	ECDH10B_1502	ydbK	182.9	206.1	79.4	106.5	82.2	57.5	24.1	0
DH10B	ECDH10B_1503	ydbJ	11.3	17.3	0	51.8	59.6	118.3	0	0
DH10B	ECDH10B_1504	hslJ	142.2	254.7	149.2	49.1	82.8	111.1	0	0
DH10B	ECDH10B_1505	ldhA	52.7	97.9	93.6	42.2	37	7.8	0	0
DH10B	ECDH10B_1506	ydbH	43.7	50.1	45.2	26.8	32.6	45.2	0	0
DH10B	ECDH10B_1507	ynbE	0	66.2	0	0	0	0	0	0
DH10B	ECDH10B_1508	ydbL	0	25.9	0	3.8	0	0	0	0
DH10B	ECDH10B_1509	feaR	5.5	5.9	66.4	78	56.2	16.1	0	0
DH10B	ECDH10B_1510	feaB	0	10.3	48	24	41.4	22.6	113.3	0
DH10B	ECDH10B_1511	tynA	2.2	3	8.7	8.3	38.5	10.8	0	0
DH10B	ECDH10B_1512	maoC	0	0	0	4.7	0	0	0	0
DH10B	ECDH10B_1513	paaA	0	0	0	1.3	0	8.3	0	0
DH10B	ECDH10B_1514	paaB	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1515	paaC	16.1	0	0	0	25.6	0	0	0
DH10B	ECDH10B_1516	paaD	0	0	0	6.9	22.4	0	0	0
DH10B	ECDH10B_1517	paaE	6.6	15.1	0	6	0	0	0	0
DH10B	ECDH10B_1518	paaF	0	0	0	3.2	0	0	0	0
DH10B	ECDH10B_1519	paaG	0	0	17.5	4.1	0	0	0	0
DH10B	ECDH10B_1520	paaH	8.4	0	0	19	0	2.7	0	0
DH10B	ECDH10B_1521	paaI	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1522	paaJ	20	0	35.2	37.7	47.5	6.4	0	0
DH10B	ECDH10B_1523	paaK	0	11.1	42	29	33.9	23.4	0	0
DH10B	ECDH10B_1524	paaX	68.5	27.5	30.1	32	112.1	28.3	0	0
DH10B	ECDH10B_1525	paaY	57.7	112	43.4	28	32.3	46.9	0	0
DH10B	ECDH10B_1527	ydbA	19.5	20.1	66.8	74.4	51.7	56.6	16	0
DH10B	ECDH10B_1528	insD-2	309.9	332.1	250.3	301.6	483.1	349.3	107.2	186.8
DH10B	ECDH10B_1529	insC-2	365.9	314.5	225.5	170.1	387.2	260.4	236.3	102.9
DH10B	ECDH10B_1530	insI-2	53.1	66.8	47.9	48	71.8	42.8	0	49
DH10B	ECDH10B_1532	ydbC	92	27.7	0	22.4	14.8	25.9	197.4	0
DH10B	ECDH10B_1533	ydbD	7.4	3	12.4	7.9	14.5	8.3	0	0
DH10B	ECDH10B_1534	ynbA	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1535	ynbB	13.4	0	11	0	0	0	0	0
DH10B	ECDH10B_1536	ynbC	1.7	0	19.6	9.4	0	0	0	0
DH10B	ECDH10B_1537	ynbD	7.8	19.6	16.8	8.6	52.9	12.5	0	0
DH10B	ECDH10B_1538	azoR	0	0	6.5	4.5	0	39.4	160.3	0
DH10B	ECDH10B_1539	hrpA	32.1	36.3	57.8	51.3	147.2	43	0	0
DH10B	ECDH10B_1540	ydcF	37.6	29.8	67.7	99.6	6	24	181.9	176
DH10B	ECDH10B_1541	aldA	167.1	49.7	658	754	90.6	134.2	67.4	225.2
DH10B	ECDH10B_1543	gapC	623	791	945.6	737.6	488.1	603.2	291.1	521.2
DH10B	ECDH10B_1544	cybB	151.1	185.5	141.1	216.4	0	168.2	0	0
DH10B	ECDH10B_1545	ydcA	0	0	0	1.4	0	0	0	0
DH10B	ECDH10B_1546	hokB	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1547	mokB	23.9	0	0	0	0	0	0	0
DH10B	ECDH10B_1549	trg	18.3	6.6	0	16	0	37.5	0	17.2
DH10B	ECDH10B_1550	ydcI	31.5	0	66.2	92.3	31	78.3	131.4	701.9
DH10B	ECDH10B_1551	ydcJ	15.7	3.4	18.3	44.5	23.7	7.4	0	0
DH10B	ECDH10B_1552	mdoD	126.5	147.3	94.1	129.2	74	71.2	0	102.2
DH10B	ECDH10B_1553	ydcH	151.5	177.8	26.3	0	70.7	44.5	0	0
DH10B	ECDH10B_1554	rimL	154.1	96.9	51.1	38.4	53	24.2	0	548.3
DH10B	ECDH10B_1555	ydcK	28.6	32.2	17.1	20.4	0	13.3	0	230
DH10B	ECDH10B_1556	tehA	44.4	73.6	43.7	36.8	68.9	44.2	0	0
DH10B	ECDH10B_1557	tehB	32.1	128.2	122.8	69.1	101.8	55.7	184	0
DH10B	ECDH10B_1558	ydcL	68.9	138	41.3	100.1	197.4	109.4	0	0
DH10B	ECDH10B_1560	yncK	21.8	25.8	17.5	28.8	84.8	7.6	0	0
DH10B	ECDH10B_1562	ydcM	82.9	120.3	97.9	122.8	136.9	79.6	170.7	0
DH10B	ECDH10B_1563	ydcO	42.6	7.2	11.7	9.9	40.6	2	0	0
DH10B	ECDH10B_1564	ydcN	13.1	0	64.3	15.6	0	0	0	131.3
DH10B	ECDH10B_1565	ydcP	34.2	60.4	103.5	77.3	87.6	103.6	340.3	0
DH10B	ECDH10B_1566	yncJ	0	0	21.3	23.5	68.9	0	0	0
DH10B	ECDH10B_1567	yncN	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1568	ydcQ	0	0	94.5	13.5	0	0	0	0
DH10B	ECDH10B_1569	ydcR	22.1	29	59.6	44.1	37.3	26.3	0	0
DH10B	ECDH10B_1570	ydcS	9.6	18.1	13.8	18.3	62.5	15.5	0	0
DH10B	ECDH10B_1571	ydcT	38.6	0	0	27.3	0	24.3	0	0
DH10B	ECDH10B_1572	ydcU	5.3	8.2	30.4	25.7	28.7	9.8	232	0
DH10B	ECDH10B_1573	ydcV	15.1	9.7	0	23.9	0	0	0	0
DH10B	ECDH10B_1574	ydcW	32.4	14.6	36	50.5	55.8	21.6	0	0
DH10B	ECDH10B_1575	ydcX	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1576	ydcY	0	42.7	0	31.7	0	23	0	0
DH10B	ECDH10B_1577	ydcZ	33.4	39.3	0	42.3	0	35.9	161.9	0
DH10B	ECDH10B_1578	yncA	42.5	40	0	0	33.7	0	0	0
DH10B	ECDH10B_1579	yncB	56	48.9	14.2	39.5	13.8	3.7	0	0
DH10B	ECDH10B_1580	yncC	1.5	0	22.2	31.2	50.2	0	0	0
DH10B	ECDH10B_1581	yncD	26.2	34.4	49.2	49.1	77.9	23.4	0	0
DH10B	ECDH10B_1582	yncE	33	168.1	397.4	400.4	67.4	216.8	137.2	225.7
DH10B	ECDH10B_1583	ansP	2	28.7	30.2	44	9.5	33.9	153.8	0
DH10B	ECDH10B_1584	yncG	8.1	13.7	0	18	0	0	0	0
DH10B	ECDH10B_1585	yncH	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1586	rhsE	14.2	0.8	12	11.6	27.2	13.5	0	0
DH10B	ECDH10B_1587	ydcD	89.3	19.1	30.6	10.7	0	28.7	0	0
DH10B	ECDH10B_1589	yncI	18.1	38	21.5	11.7	0	8.8	0	0
DH10B	ECDH10B_1591	ydcC	0	7.4	9.5	12.2	26.6	0	0	0
DH10B	ECDH10B_1592	pptA	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1593	yddH	0	0	19	17.8	0	0	0	0
DH10B	ECDH10B_1594	nhoA	49.8	34.6	10.5	20.2	0	56.4	0	116.7
DH10B	ECDH10B_1595	yddE	59.4	97.3	89.3	76.6	62.3	89.6	0	0
DH10B	ECDH10B_1596	narV	0	0	44.9	10.5	7	0	0	0
DH10B	ECDH10B_1597	narW	0	0	58.1	0	0	0	0	0
DH10B	ECDH10B_1598	narY	0	0	3.2	8.5	6.2	6.5	0	0
DH10B	ECDH10B_1599	narZ	8.6	4.7	6.1	5.5	3.8	2.1	0	0
DH10B	ECDH10B_1600	narU	0	0	0	9.8	0	0	0	0
DH10B	ECDH10B_1601	yddJ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1602	yddK	0	0	11.3	0	0	0	0	0
DH10B	ECDH10B_1603	yddL	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1604	yddG	77.3	46.2	0	32.2	37.9	21.8	96.4	0
DH10B	ECDH10B_1605	fdnG	40.1	22.5	1.6	4.4	11	33.9	0	0
DH10B	ECDH10B_1606	fdnH	18.1	0	0	0	0	10.4	0	0
DH10B	ECDH10B_1607	fdnI	19.9	3.5	0	7.6	48.7	23.6	129.9	0
DH10B	ECDH10B_1608	yddM	0	121.5	48.4	26	27.9	8.1	0	0
DH10B	ECDH10B_1609	adhP	171.6	47.9	117	129.5	37.8	51	0	237.1
DH10B	ECDH10B_1610	maeA	483	247.4	206.1	226.1	86.2	205	0	0
DH10B	ECDH10B_1611	sra	0	0	0	21.5	0	22.3	0	0
DH10B	ECDH10B_1612	bdm	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1613	osmC	20.9	39.2	32	38.3	0	37.4	0	293.7
DH10B	ECDH10B_1614	ddpF	0	0	0	18.9	27.5	10	0	0
DH10B	ECDH10B_1615	ddpD	0	12.5	8	19	19.3	0	209.1	0
DH10B	ECDH10B_1616	ddpC	4.5	28.3	18.7	13.2	0	6.9	0	0
DH10B	ECDH10B_1617	ddpB	18.6	0	5.8	33.1	26.4	0	0	0
DH10B	ECDH10B_1618	ddpA	0	2.5	14	29.2	6.2	0	0	0
DH10B	ECDH10B_1619	ddpX	0	23.8	0	13.2	35.5	0	0	0
DH10B	ECDH10B_1620	dos	0	1.9	3.3	14.2	14.6	8.7	0	0
DH10B	ECDH10B_1621	yddV	7.2	0	0	37.9	0	19.5	0	0
DH10B	ECDH10B_1622	yddW	10.6	28.6	27.6	29.6	9.6	21	0	53.4
DH10B	ECDH10B_1623	gadC	15	68.6	11.6	19.3	17.6	14.5	126.5	0
DH10B	ECDH10B_1624	gadB	5.7	149.4	18.3	29.1	0	5.5	0	130.8
DH10B	ECDH10B_1625	pqqL	0.7	18.2	13.8	14.8	8.5	12.9	134.6	0
DH10B	ECDH10B_1626	yddB	0	3.9	10.8	4.6	0	0	0	0
DH10B	ECDH10B_1627	yddA	0	0	0	7.2	0	0	0	0
DH10B	ECDH10B_1628	ydeM	0	8	9.4	3.2	0	9.3	0	0
DH10B	ECDH10B_1629	ydeN	0	10.5	34	14.5	0	15.1	0	0
DH10B	ECDH10B_1630	ydeO	0	0	23.3	3.9	0	0	0	0
DH10B	ECDH10B_1631	ydeP	10.6	3.7	18.6	8.2	19.5	10.8	0	0
DH10B	ECDH10B_1632	ydeQ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1633	ydeR	0	9.2	37.2	0	0	0	0	0
DH10B	ECDH10B_1636	yneL	16.7	0	0	0	0	0	0	0
DH10B	ECDH10B_1638	hipA	37.1	7.6	15.7	22.2	0	10.5	146.8	0
DH10B	ECDH10B_1639	hipB	0	0	11.1	0	0	0	0	0
DH10B	ECDH10B_1640	ydeU	26.5	63.7	25.3	13.9	26.1	3.8	0	0
DH10B	ECDH10B_1641	ydeK	4	2.1	3.7	6.7	10	13.4	58	0
DH10B	ECDH10B_1642	lsrK	25.2	4.3	19.2	13.5	0	14	0	0
DH10B	ECDH10B_1643	lsrR	36.8	29.8	0	3.9	3.3	0	0	0
DH10B	ECDH10B_1644	lsrA	14.4	0.5	0.6	4	0	0	0	0
DH10B	ECDH10B_1645	lsrC	0	0	0	0.5	24.7	0	0	0
DH10B	ECDH10B_1646	lsrD	0	10.8	0	10.7	0	0	0	0
DH10B	ECDH10B_1647	lsrB	0	11.3	0	0	9.3	0	0	0
DH10B	ECDH10B_1648	lsrF	0	2.6	0	2	0	0	0	0
DH10B	ECDH10B_1649	lsrG	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1650	tam	14.5	10.1	0	31.3	83.9	24.4	0	0
DH10B	ECDH10B_1651	yneE	67.9	0	20.5	35.1	0	44.6	0	0
DH10B	ECDH10B_1653	yneF	36	56	33.3	69.3	63.8	164.1	217.7	193.4
DH10B	ECDH10B_1654	yneG	0	57.7	84.9	94.7	110.5	92	0	0
DH10B	ECDH10B_1655	yneH	59.5	112.9	104.2	114.1	101.3	134.6	0	197.7
DH10B	ECDH10B_1656	yneI	28.9	33.8	73.1	25.6	39	22.2	0	0
DH10B	ECDH10B_1657	yneJ	78.4	26.2	11.2	19.3	23.5	28.8	0	0
DH10B	ECDH10B_1658	yneK	9	0	4.4	5.8	0	17.3	0	0
DH10B	ECDH10B_1659	ydeA	7.6	26.5	117.6	18.3	128.3	12.9	0	0
DH10B	ECDH10B_1660	marC	34.6	67	91.8	93.1	11.9	71.7	0	148.2
DH10B	ECDH10B_1661	marR	0	0	63.5	14.8	84.1	88.5	0	356.5
DH10B	ECDH10B_1662	marA	33.9	14	87.3	83.6	136.8	46.1	0	367.2
DH10B	ECDH10B_1663	marB	0	0	0	4.5	101.7	0	0	0
DH10B	ECDH10B_1664	eamA	10	40.2	59.2	52.4	19.5	65.9	0	0
DH10B	ECDH10B_1665	ydeE	23.6	38.9	58.9	42.6	64.3	35	0	0
DH10B	ECDH10B_1666	ydeH	60.8	40.6	200.3	168.9	191.1	255.8	817.6	411.4
DH10B	ECDH10B_1667	ydeI	0	0	72.8	35.2	0	0	0	0
DH10B	ECDH10B_1668	ydeJ	0	0	0	50.5	0	34.1	0	0
DH10B	ECDH10B_1669	dcp	58.3	32.3	64.6	83.6	32.7	62.1	71.2	27.6
DH10B	ECDH10B_1670	ydfG	424.1	295.6	121.4	149.2	140.6	179.4	0	207.6
DH10B	ECDH10B_1671	ydfH	144.5	258.7	157.9	188.8	201.5	185	0	0
DH10B	ECDH10B_1672	ydfZ	0	0	43.5	0	132.6	0	0	0
DH10B	ECDH10B_1673	ydfI	0	5.3	0	3.6	0	6.9	0	0
DH10B	ECDH10B_1674	ydfJ	0	0	20	17.5	11.2	13.8	113.5	0
DH10B	ECDH10B_1675	ydfK	116.4	167.2	151.4	189.7	101.3	524.9	0	0
DH10B	ECDH10B_1676	pinQ	30.5	3.9	288.6	119.6	48.5	185	0	0
DH10B	ECDH10B_1677	tfaQ	5.2	17.4	32.5	39.5	44.2	74.9	0	0
DH10B	ECDH10B_1678	stfQ	0	9.6	0	6.9	31.4	0	0	0
DH10B	ECDH10B_1679	nohA	0	14.8	0	1.3	0	0	0	0
DH10B	ECDH10B_1680	ynfO	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1681	ydfO	2.4	0	0	4.2	0	52.5	0	0
DH10B	ECDH10B_1682	gnsB	0	101.7	0	18.5	0	0	0	0
DH10B	ECDH10B_1683	ynfN	90	0	0	0	0	0	0	0
DH10B	ECDH10B_1684	cspI	174.2	57.8	185.2	68.4	82.2	133.8	0	0
DH10B	ECDH10B_1685	ydfP	0	17	154.4	26.8	0	78.9	341.3	0
DH10B	ECDH10B_1686	ydfQ	0	0	12.9	15.3	0	27.4	227.4	0
DH10B	ECDH10B_1687	ydfR	0	0	0	0	0	22.2	0	0
DH10B	ECDH10B_1688	essQ	0	0	0	0	0	17.8	0	0
DH10B	ECDH10B_1689	cspB	143.9	71.2	260.2	213.9	589.4	349.4	393.5	0
DH10B	ECDH10B_1690	cspF	37.7	72.3	83.3	60.3	0	50.6	0	0
DH10B	ECDH10B_1691	ydfT	0	7.2	13.1	15.4	19	18.4	0	0
DH10B	ECDH10B_1693	rem	0	0	0	0	0	18.3	0	0
DH10B	ECDH10B_1694	hokD	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1695	relE	66.1	24	37.7	22.3	0	42.8	0	0
DH10B	ECDH10B_1696	relB	0	25.6	37	0	0	35.3	0	0
DH10B	ECDH10B_1697	ydfV	68.8	0	0	0	0	25.2	0	0
DH10B	ECDH10B_1698	flxA	0	0	23.7	14.8	0	0	0	0
DH10B	ECDH10B_1699	ydfW	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1700	ydfX	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1701	dicC	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1702	dicA	449.7	286.7	439.8	484.5	117	362.4	0	0
DH10B	ECDH10B_1703	ydfA	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1704	ydfB	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1705	ydfC	0	3.5	0	10.2	0	0	0	0
DH10B	ECDH10B_1707	dicB	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1708	ydfD	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1709	ydfE	0	0	5.4	0	27.6	13.4	0	0
DH10B	ECDH10B_1710	insD-7	315.9	285.8	190.6	284.3	557.1	300.1	221.8	214.6
DH10B	ECDH10B_1713	rspB	45.2	8.3	62.8	36.6	45.2	34.7	0	0
DH10B	ECDH10B_1714	rspA	0	5.7	17.9	16.7	15.7	0	0	0
DH10B	ECDH10B_1715	ynfA	0	32.9	0	22.7	116.8	0	0	0
DH10B	ECDH10B_1716	ynfB	175.9	74.2	72.1	78	60.5	130.6	0	0
DH10B	ECDH10B_1717	speG	105.4	153.6	33.4	79.3	113.5	90.6	0	0
DH10B	ECDH10B_1718	ynfC	94.5	53	51.3	48.3	29.1	74.7	187.8	0
DH10B	ECDH10B_1719	ynfD	32.8	0	25.8	34.7	57.2	35.2	0	0
DH10B	ECDH10B_1720	ynfE	87.6	118.9	5.7	22.2	9.2	18.4	0	0
DH10B	ECDH10B_1721	ynfF	110	225.1	5.7	9.4	17.7	72.8	0	0
DH10B	ECDH10B_1722	ynfG	29.2	129.5	31.9	0	0	22.4	0	0
DH10B	ECDH10B_1723	ynfH	70.4	118.8	6.9	10.4	0	49.5	0	0
DH10B	ECDH10B_1724	dmsD	136.9	250.2	165.1	59.1	256.2	149	79	389.8
DH10B	ECDH10B_1725	clcB	35.9	31.8	18	15.1	3.8	58.8	0	0
DH10B	ECDH10B_1726	ynfK	139.7	226.6	11.3	37.6	38.9	83	0	0
DH10B	ECDH10B_1727	dgsA	137.9	151.2	53.3	55.4	87.3	71.9	0	0
DH10B	ECDH10B_1728	ynfL	0	0	0	12.7	28.5	0	0	0
DH10B	ECDH10B_1729	ynfM	105.5	23.3	1.6	9.5	21.6	33.2	0	0
DH10B	ECDH10B_1730	asr	0	44.8	67	45.6	0	22.4	0	0
DH10B	ECDH10B_1731	ydgD	98.8	36.5	73.2	76.4	98.7	143.3	443.1	120.1
DH10B	ECDH10B_1732	mdtI	0	30.3	41.8	5.2	0	109.7	0	0
DH10B	ECDH10B_1733	mdtJ	68.5	8.4	51.2	89.1	173.9	138.9	0	0
DH10B	ECDH10B_1734	tqsA	53.3	9.7	20	34.6	56.9	66.2	105.6	0
DH10B	ECDH10B_1735	pntB	229.5	367.3	340	246.7	293.3	323.8	0	233.5
DH10B	ECDH10B_1736	pntA	318.5	392.5	333.8	290	341.6	298.4	403.9	294.3
DH10B	ECDH10B_1737	ydgH	262.1	399	253.5	230.6	148.2	297.4	0	0
DH10B	ECDH10B_1738	ydgI	10.1	29.5	68.4	55.7	87.5	36.2	0	0
DH10B	ECDH10B_1739	folM	84.6	44.7	46.4	123.4	57.2	118.2	319.1	0
DH10B	ECDH10B_1740	ydgC	38.8	27.5	67.5	64.7	37.9	13.8	0	0
DH10B	ECDH10B_1741	rstA	167.8	158.3	12.2	91.2	58.9	73.9	0	96.7
DH10B	ECDH10B_1742	rstB	157.9	174.3	30.3	45	50.1	36.7	0	0
DH10B	ECDH10B_1743	tus	35.6	29.8	78.5	62.7	231	92.7	0	121.3
DH10B	ECDH10B_1744	fumC	101.4	49.9	178.4	111.8	96.4	43.3	0	0
DH10B	ECDH10B_1745	fumA	536.9	293.9	361	475	217.4	159.9	59	222.6
DH10B	ECDH10B_1746	manA	182.4	131.5	109.8	178.4	236.8	108.7	0	0
DH10B	ECDH10B_1747	ydgA	303.6	195.8	137.9	308.5	157.1	227.1	0	112.1
DH10B	ECDH10B_1748	uidC	6.3	7.9	32.7	16.8	0	10.3	0	0
DH10B	ECDH10B_1749	uidB	24.1	9.5	102.6	60.1	42.9	12.3	0	0
DH10B	ECDH10B_1750	uidA	31.5	19.1	154	88.6	45.7	16.1	0	0
DH10B	ECDH10B_1751	uidR	162.9	260.4	25	89.9	88.9	175.9	0	0
DH10B	ECDH10B_1752	hdhA	19.6	18	20.5	21.9	33.2	34.1	0	110.2
DH10B	ECDH10B_1753	malI	102.3	65.8	36.4	54.7	23.2	59.9	0	123.3
DH10B	ECDH10B_1754	malX	25.2	51.2	53.8	49.9	2	35.8	0	0
DH10B	ECDH10B_1755	malY	105.1	64.9	25.2	37.5	71.9	41.4	0	0
DH10B	ECDH10B_1756	add	101.1	142.1	379.8	336.1	546.4	228.3	545.3	647.3
DH10B	ECDH10B_1757	ydgJ	13.5	28.8	55.9	55.1	152.9	62.9	268.2	0
DH10B	ECDH10B_1759	ydgT	92.8	57	260.2	43.5	257.9	0	0	0
DH10B	ECDH10B_1760	ydgK	115.9	144.8	411.4	339.5	259.8	228.8	495.6	0
DH10B	ECDH10B_1761	rsxA	77.5	148.1	531.9	155.4	298.1	297.7	0	242.3
DH10B	ECDH10B_1762	rsxB	116	130.2	321.8	87.5	156.7	240.7	0	340.9
DH10B	ECDH10B_1763	rsxC	78	86.9	157.5	251.5	190.4	149	196.6	139.5
DH10B	ECDH10B_1764	rsxD	72.9	56.7	173.2	207.2	201.4	121.4	0	159.8
DH10B	ECDH10B_1765	rsxG	54.9	29.7	155.6	212.1	94.8	95.5	136.9	0
DH10B	ECDH10B_1766	rsxE	10.1	19.9	136	85.9	0	59.7	0	648.3
DH10B	ECDH10B_1767	nth	18.9	15.7	179.8	126.7	77.6	76.3	267.3	0
DH10B	ECDH10B_1768	tppB	206.8	342	139.7	119.4	65.6	193.7	0	103.2
DH10B	ECDH10B_1769	gst	89.3	133.3	56.9	57.5	31.5	55.9	140.2	0
DH10B	ECDH10B_1770	pdxY	292.4	187.9	211.1	170.2	230.2	260.3	0	0
DH10B	ECDH10B_1771	tyrS	379	493.7	456.2	407	468.1	299.6	0	176.9
DH10B	ECDH10B_1772	pdxH	96.1	203.8	115.6	89.1	0	91.4	0	0
DH10B	ECDH10B_1773	ydhA	0	0	0	35.9	0	0	0	0
DH10B	ECDH10B_1774	anmK	27.1	32.6	43.5	24.5	2.9	59	0	0
DH10B	ECDH10B_1775	slyB	884.8	805.6	351.8	316.3	295.9	480.5	259.4	0
DH10B	ECDH10B_1776	slyA	465.6	86.7	881.7	581.1	131.7	187.7	139.6	0
