Chr	Locus	Gene Name	EF State 1	EF State 2	EF State 3	EF State 4	EF State 5	EF State 6	EF State 7	EF State 8
DH10B	ECDH10B_1047	hyaF	6	8.3	5.3	0	0	8.5	0	6.3
DH10B	ECDH10B_1048	appC	13.1	19.9	17.2	17.4	46.4	8.4	17.1	16.2
DH10B	ECDH10B_1049	appB	5.4	16.7	6.7	8	7.9	14.4	21.3	10.9
DH10B	ECDH10B_1050	appA	13.4	13.4	2.3	7.8	19.3	19.9	29.1	24.9
DH10B	ECDH10B_1051	etk	12.5	18.7	21.9	30.5	14.8	26.7	34.7	22
DH10B	ECDH10B_1052	etp	0	0	0	0	0	4.2	38.9	20.9
DH10B	ECDH10B_1053	gfcE	6.2	9.4	18.6	18.3	7.9	6.4	28.6	31.8
DH10B	ECDH10B_1054	gfcD	12.1	14.5	6.9	8.7	10.3	11.9	18.4	14.7
DH10B	ECDH10B_1055	gfcC	15.1	11.4	0	12.9	7.2	1.4	26.3	16.6
DH10B	ECDH10B_1056	gfcB	32.8	26.9	2.4	0	0	1.3	0	0
DH10B	ECDH10B_1057	gfcA	43.1	66	32.2	12.3	79.1	6.1	0	9.9
DH10B	ECDH10B_1058	insA-4	191	125.2	60.5	7.8	123.4	37.4	0	28.4
DH10B	ECDH10B_1059	insB-4	403.5	667	174.6	123.4	156.5	179.3	237.3	171.2
DH10B	ECDH10B_1060	cspH	30.9	100.8	46.3	25.2	0	8.7	0	0
DH10B	ECDH10B_1061	cspG	649.8	519.4	701.5	425.4	345.1	268.9	305.6	286.1
DH10B	ECDH10B_1062	ymcE	63.2	103.9	203.6	41.8	0	12.5	52.4	11.8
DH10B	ECDH10B_1063	gnsA	46	52.6	4.4	3.1	56.7	25.5	8.7	12.1
DH10B	ECDH10B_1064	yccM	112.2	171.9	42.4	5	47.6	24.6	47.9	21.6
DH10B	ECDH10B_1065	torS	22.8	15.1	14.9	17.8	12.7	19	9.9	18.8
DH10B	ECDH10B_1066	torT	11	6	11.8	13	26.1	13.1	36	37.5
DH10B	ECDH10B_1067	torR	47.6	5	8.8	5.4	14.2	39.5	7.6	11.3
DH10B	ECDH10B_1068	torC	4.8	0.8	0	2.3	0	4.2	3.9	2.3
DH10B	ECDH10B_1069	torA	5.5	4.8	3.6	3.2	0	6	3.6	12.7
DH10B	ECDH10B_1070	torD	3.1	23.9	8.8	20.6	34.4	14.3	6.3	18.6
DH10B	ECDH10B_1071	cbpM	23.1	13.9	0	26.3	0	12.5	0	0
DH10B	ECDH10B_1072	cbpA	58.8	53.1	33.8	45.4	59.4	49.7	59.2	79
DH10B	ECDH10B_1073	yccE	0	11.7	25.3	13.6	0	0	15.1	3.1
DH10B	ECDH10B_1074	agp	71.6	60	47	47.1	96.7	49.6	69.5	89.6
DH10B	ECDH10B_1075	yccJ	35.1	13.8	0	49.4	98.3	67.9	83	169.4
DH10B	ECDH10B_1076	wrbA	43.4	46.8	29.2	81.7	22.5	42	16.5	105.6
DH10B	ECDH10B_1077	ymdF	8.1	0	0	0	0	0	0	0
DH10B	ECDH10B_1078	rutG	7.1	0.5	9.1	11.7	7.4	11.3	26.8	19.1
DH10B	ECDH10B_1079	rutF	0	0	0	0	0	6.9	0	0
DH10B	ECDH10B_1080	rutE	0	0	16.7	0	0	8.4	0	10.2
DH10B	ECDH10B_1081	rutD	5.9	4.5	0	7.4	0	2.8	8.5	14.7
DH10B	ECDH10B_1082	rutC	0	0	0	9.7	0	5.1	33.3	6.2
DH10B	ECDH10B_1083	rutB	0	4.8	0	11.6	0	4.9	0	6.1
DH10B	ECDH10B_1084	rutA	0	0	13.2	0	0	3	3.3	0
DH10B	ECDH10B_1085	rutR	31.7	38.8	134.1	39.4	143.1	121.4	137.4	99.2
DH10B	ECDH10B_1086	putA	55	56.7	232	150.8	145.4	168.8	163.9	258.6
DH10B	ECDH10B_1087	putP	52.7	50.8	265.4	163.1	108.1	86.3	69.2	174
DH10B	ECDH10B_1089	efeU	19.9	4.2	202.9	149.9	55.1	112.8	31	38.2
DH10B	ECDH10B_1091	efeO	17.5	18	182.9	94.6	99.3	81.9	0	30
DH10B	ECDH10B_1092	efeB	15.5	14.1	86.5	73.8	24	75	35.7	26.1
DH10B	ECDH10B_1093	phoH	21.7	45.3	92.6	60.9	149.8	138.2	286.4	264.9
DH10B	ECDH10B_1094	pgaD	0	25.5	3.7	7.8	0	11.5	31.1	15.3
DH10B	ECDH10B_1095	pgaC	2.8	0.5	4.6	4.9	0	1.9	2.3	5
DH10B	ECDH10B_1096	pgaB	15.9	5.1	0	0	0	1.1	7.1	4.9
DH10B	ECDH10B_1097	pgaA	4.3	11.1	5	13.3	2.6	5.1	3.7	6.3
DH10B	ECDH10B_1098	ycdT	65.1	44.8	39.1	16.2	10.6	9.6	8.9	9.3
DH10B	ECDH10B_1100	insF-4	41.8	28.8	5.2	21.6	15.5	15.5	16.6	23
DH10B	ECDH10B_1101	insE-4	41.1	10.2	9.8	6.9	8.7	23.7	22	22.5
DH10B	ECDH10B_1102	ymdE	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1103	ycdU	3.8	1.1	0	0	0	1.5	16.9	0
DH10B	ECDH10B_1105	ycdW	27.6	33.3	86.4	62.8	84	150.1	129	123.4
DH10B	ECDH10B_1106	ycdX	7.7	20.1	47.3	5.8	23.1	15.2	0	17.6
DH10B	ECDH10B_1107	ycdY	47.5	33	20.5	38.6	59.8	29	13.6	35.3
DH10B	ECDH10B_1108	ycdZ	158.8	136.7	161.9	119.9	176.7	86	36.9	76.7
DH10B	ECDH10B_1109	csgG	33.3	14.8	30	8.4	8.6	16.9	7.3	11.9
DH10B	ECDH10B_1110	csgF	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1111	csgE	0	3.6	25.3	0	0	0	0	13.9
DH10B	ECDH10B_1112	csgD	2.9	1.7	0	0	0	1.4	0	9.3
DH10B	ECDH10B_1113	csgB	0	0	0	0	39.3	4.1	0	2.6
DH10B	ECDH10B_1114	csgA	1	7.6	0	0	25.6	31.2	0	63.5
DH10B	ECDH10B_1115	csgC	0	0	0	40.3	0	0	0	0
DH10B	ECDH10B_1116	ymdA	0	0	0	0	0	5	0	30
DH10B	ECDH10B_1117	ymdB	48.5	39.6	179	116.5	122.5	77.9	29.8	143.5
DH10B	ECDH10B_1118	ymdC	25.5	49.2	44.8	48.3	35.9	66	111.8	60.5
DH10B	ECDH10B_1119	mdoC	31.7	58.2	22.3	37	12.4	27.8	77.8	32.8
DH10B	ECDH10B_1120	mdoG	168.9	235.7	265.7	288	137.1	372.2	336.6	247.7
DH10B	ECDH10B_1121	mdoH	224.8	229.6	277.6	267.9	257.6	291.9	274.9	272.6
DH10B	ECDH10B_1122	yceK	4.1	29.1	36.6	0	90.4	45.3	0	17.2
DH10B	ECDH10B_1123	msyB	35.1	69.9	198.2	55.8	45.4	68.5	98.9	106.2
DH10B	ECDH10B_1124	mdtG	14.2	14.5	39.6	22.7	32.9	30.7	14.2	18.9
DH10B	ECDH10B_1125	lpxL	82.3	107.6	107.1	203.7	155.7	174.9	157	115
DH10B	ECDH10B_1126	yceA	64.4	121.4	169.3	143.6	90.2	100.2	52.5	79.7
DH10B	ECDH10B_1127	yceI	8.2	48.8	48.7	114.5	46.7	36.7	71	38.8
DH10B	ECDH10B_1128	yceJ	16.6	8.9	32.1	0	25.3	20	14.7	14.4
DH10B	ECDH10B_1129	yceO	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1130	solA	65.6	85.3	41.3	111.6	54.5	59.8	58.9	75
DH10B	ECDH10B_1131	bssS	108.9	99	74.4	69.4	0	4	11.9	28.4
DH10B	ECDH10B_1132	dinI	26.8	0	0	24	0	2.5	0	3.7
DH10B	ECDH10B_1133	pyrC	114.2	203.8	126	135.2	97.6	132.1	70.1	85.9
DH10B	ECDH10B_1134	yceB	134.3	137	166.3	238	194.9	160.9	209.1	97.9
DH10B	ECDH10B_1135	grxB	64.7	79.4	132.3	256.5	356.9	634.4	431	755.7
DH10B	ECDH10B_1136	mdtH	40.9	27.8	23.2	3.1	37.1	12	11.9	9
DH10B	ECDH10B_1137	rimJ	45.1	59.6	118	57.7	3.1	29.5	34.9	30.9
DH10B	ECDH10B_1138	yceH	54.5	44.3	36.3	88.5	13.8	79.9	61.9	52.2
DH10B	ECDH10B_1139	mviM	29	36.6	49.2	39.5	47.5	34.4	38.5	32.7
DH10B	ECDH10B_1140	yceN	69	81.5	89.9	81.7	64.8	51.1	35	49.1
DH10B	ECDH10B_1141	flgN	94.8	62.1	69.1	18	94.6	57.9	83.5	86.1
DH10B	ECDH10B_1142	flgM	0	4.3	0	31	57.9	10.9	10.3	16.4
DH10B	ECDH10B_1143	flgA	0	6.7	10.3	8.9	0	5.2	0	15.1
DH10B	ECDH10B_1144	flgB	0	0	0	0	25.8	3	0	0
DH10B	ECDH10B_1145	flgC	16.3	0	0	0	0	6.4	0	6.7
DH10B	ECDH10B_1146	flgD	0	0	0	13.9	0	0	0	0
DH10B	ECDH10B_1147	flgE	2.7	2.3	18.8	10.6	0	13.8	0	10.7
DH10B	ECDH10B_1148	flgF	0	22.1	0	0	0	7.9	19	5.6
DH10B	ECDH10B_1149	flgG	9.6	0	0	0	9.2	10.1	0	14.3
DH10B	ECDH10B_1150	flgH	0	0.7	0	0	0	1.8	13	0
DH10B	ECDH10B_1151	flgI	8.6	2	4.8	0	6.5	2.9	0	5.8
DH10B	ECDH10B_1152	flgJ	3.5	4.5	0	1.1	32.4	5.3	0	17.6
DH10B	ECDH10B_1153	flgK	5.7	2.1	3.7	0	5.5	4.6	3.2	8.1
DH10B	ECDH10B_1154	flgL	59.7	34.6	22.3	43.3	74.2	41.5	76.2	39.5
DH10B	ECDH10B_1155	rne	807	720.3	517.3	785.5	458.3	436.8	455.2	546.1
DH10B	ECDH10B_1156	yceQ	13.2	13.8	11.8	81.8	27.9	10.9	28.3	14.1
DH10B	ECDH10B_1157	rluC	191.7	162.9	211.7	187.7	212.9	202	171.9	186.7
DH10B	ECDH10B_1158	yceF	138.4	173.2	215.2	202.5	85.8	128.8	191.5	127.4
DH10B	ECDH10B_1160	yceD	1802.7	2292.5	1694.1	2639.7	788.2	955.1	598.9	732.4
DH10B	ECDH10B_1161	rpmF	59.5	96.1	4.4	3.1	175.2	36.2	0	22.5
DH10B	ECDH10B_1162	plsX	679.5	498.3	507.8	558.2	397.6	386.9	350.6	254.1
DH10B	ECDH10B_1163	fabH	455	473.8	351.4	462.5	366.5	432.2	253.9	257.5
DH10B	ECDH10B_1164	fabD	755.7	826.8	1108.3	1444.7	1069.9	1018.5	538	701.8
DH10B	ECDH10B_1165	fabG	1118.9	744.9	1406.5	1132.8	1259.9	1011	478.9	759
DH10B	ECDH10B_1166	acpP	1307	861.1	1651.3	2477.2	1592.4	2219.1	1121	1236.2
DH10B	ECDH10B_1167	fabF	1527.1	1278	1256.1	1775.5	1379.3	1427.4	1024.5	1143.8
DH10B	ECDH10B_1168	pabC	56.4	130.9	132	114.5	205.8	139.5	180.4	138.6
DH10B	ECDH10B_1169	yceG	78.7	107.7	112	94.3	180.5	123.8	94	129.8
DH10B	ECDH10B_1170	tmk	113.7	69.3	140.6	62.6	79.6	144.2	110.8	102
DH10B	ECDH10B_1171	holB	92.3	146.7	107.9	123.2	150.7	202.4	135.6	172.9
DH10B	ECDH10B_1172	ycfH	142.8	184.7	182.5	168.6	208.9	222.8	303.5	255.6
DH10B	ECDH10B_1173	ptsG	191.7	213.6	336.9	304	280.7	331.3	154.7	190.6
DH10B	ECDH10B_1174	fhuE	20.4	14.3	93.2	100.6	95.4	197	99.5	100.2
DH10B	ECDH10B_1175	hinT	132.1	108.7	238.1	114.7	241.5	166.8	107.2	271.6
DH10B	ECDH10B_1176	ycfL	150.7	109	194.6	208.5	168.4	205.3	116.1	144.5
DH10B	ECDH10B_1177	ycfM	146.7	184.1	220.9	161.2	159.2	337	244.1	295.1
DH10B	ECDH10B_1178	thiK	56.5	55.9	25.7	85.8	9.8	71.5	34.9	47.5
DH10B	ECDH10B_1179	nagZ	156	157.5	191.5	247.7	180	192.9	191.8	141.2
DH10B	ECDH10B_1180	ycfP	161.3	136	127.1	161.9	71	139.3	96.2	147.3
DH10B	ECDH10B_1181	ndh	238.8	323.2	332.4	353.7	167.6	210.2	49.3	79.3
DH10B	ECDH10B_1182	ycfJ	96.8	87.4	169.9	161.8	73	37.5	0	27.4
DH10B	ECDH10B_1183	ycfQ	29	61.6	49.1	28.8	114.7	83.5	153.1	142
DH10B	ECDH10B_1184	ycfR	23.7	43.4	8.8	97.7	100.8	58	52.8	65.5
DH10B	ECDH10B_1185	ycfS	100.7	173.9	130.7	130.8	402.1	314.2	584.8	623.5
DH10B	ECDH10B_1186	mfd	113.2	140.2	149.4	157.3	136.3	149.5	158.5	123.4
DH10B	ECDH10B_1187	ycfT	3.9	15	7.8	12	62.6	5.9	9.9	9.3
DH10B	ECDH10B_1188	lolC	327.6	384.4	422.8	227.4	238.3	232.4	258	222
DH10B	ECDH10B_1189	lolD	240.7	152	167.5	243.6	190.3	139.6	116.5	114.3
DH10B	ECDH10B_1190	lolE	302.1	254.9	311.3	289	288.7	268	401.3	234.8
DH10B	ECDH10B_1191	nagK	311.8	262.7	342.6	232.8	214.3	243.6	395.1	270.6
DH10B	ECDH10B_1192	cobB	154.1	182.6	169.7	170.4	102.4	108.3	292	112.8
DH10B	ECDH10B_1193	ycfZ	90.7	54.4	55.8	39.4	4.5	13.1	0	5.4
DH10B	ECDH10B_1194	ymfA	33.6	57.4	16.4	9.3	56.3	24.3	0	16.3
DH10B	ECDH10B_1195	potD	229.8	307.7	327.4	356.4	270.6	371	271.8	255
DH10B	ECDH10B_1196	potC	124.3	123.1	231.8	140.3	120.7	73.2	98.1	38
DH10B	ECDH10B_1197	potB	69.4	109	82.4	78.4	24.9	57.3	10.1	53.9
DH10B	ECDH10B_1198	potA	471.6	322.9	330.2	430.1	148.2	191.6	119.8	138.8
DH10B	ECDH10B_1199	pepT	203.7	175.7	95.2	66.9	115.4	80.6	79.6	112.6
DH10B	ECDH10B_1200	ycfD	269.8	313.6	465.7	356.5	260.5	380.3	272.6	376.2
DH10B	ECDH10B_1201	phoQ	94.1	110.1	141.7	126.6	68.7	86.4	69.4	90.9
DH10B	ECDH10B_1202	phoP	76.4	128.9	141.1	87	104.1	90	71	66
DH10B	ECDH10B_1203	purB	135.3	254.5	151	396.9	160.8	247.4	166.7	129.8
DH10B	ECDH10B_1204	hflD	249.3	267.2	219.7	197.1	244.4	309.5	178	196
DH10B	ECDH10B_1205	mnmA	297.2	409.6	418.6	390.4	311	341	365.8	260.6
DH10B	ECDH10B_1206	nudJ	50.9	73.1	91.9	89.4	106.7	97.4	55.7	90.1
DH10B	ECDH10B_1207	rluE	159.8	141.9	118.3	133.6	167.2	131.7	113.4	102
DH10B	ECDH10B_1208	icd	987	1447	2656.7	3037.8	1919.7	1978.8	1519.9	1046.5
DH10B	ECDH10B_1209	elbA	16	39.5	128.7	56.3	24.9	41.4	0	13
DH10B	ECDH10B_1210	ycgX	68.6	25.7	16.9	0	39.8	15.8	0	5.2
DH10B	ECDH10B_1211	ycgE	377.5	465.3	298.4	576.4	322.1	317.2	528.4	365.6
DH10B	ECDH10B_1212	ycgF	526.7	680	374.2	535.7	279.6	222	371.6	313.7
DH10B	ECDH10B_1213	ycgZ	79.5	8.7	0	0	68.1	4.4	67.1	2.5
DH10B	ECDH10B_1214	ymgA	0	0	0	0	3.3	0	0	0
DH10B	ECDH10B_1215	ymgB	10.6	11.8	0	0	0	0	0	0
DH10B	ECDH10B_1216	ymgC	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1217	ycgG	0	13.8	22.4	7.4	0	8.4	9.9	11.5
DH10B	ECDH10B_1218	ymgF	0	0.7	0	0	0	4.2	0	0
DH10B	ECDH10B_1220	ycgH	15.4	2.8	6.4	12.1	4.1	10.5	6.4	15.5
DH10B	ECDH10B_1222	ymgD	72.8	9.6	16.1	19.5	38	12.8	0	0
DH10B	ECDH10B_1223	ymgG	13.6	5.1	0	19.4	0	6.4	0	0
DH10B	ECDH10B_1224	ymgI	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1225	ymgJ	0	0	0	0	0	0.6	0	0
DH10B	ECDH10B_1226	ycgI	17.8	0	22	17.1	0	18.3	0	15.8
DH10B	ECDH10B_1227	minE	19.4	42.6	65.3	0	60.4	39.8	51	102.8
DH10B	ECDH10B_1228	minD	354.4	299.4	209.9	280.9	299.9	335.7	208.6	400.5
DH10B	ECDH10B_1229	minC	220.5	139.5	142.8	136.3	163.6	228.3	184.9	166.5
DH10B	ECDH10B_1230	ycgJ	39.5	3.8	26.7	0	0	20.1	22.6	58.1
DH10B	ECDH10B_1231	ycgK	29.3	33	0	0	4.5	34.1	56.5	19.5
DH10B	ECDH10B_1232	ycgL	15.8	66.6	30.2	114.8	57.6	216.5	48.6	99.7
DH10B	ECDH10B_1233	ycgM	84.9	56.2	114.9	143	157.6	251.5	303.9	335.1
DH10B	ECDH10B_1234	ycgN	32.6	49.9	16.4	53.4	135.8	98.7	29.5	108.4
DH10B	ECDH10B_1235	hlyE	6.2	2.2	0	2.4	0	3.1	0	2
DH10B	ECDH10B_1236	umuD	0	0	0	11.5	0	4.4	36	5
DH10B	ECDH10B_1237	umuC	4.1	16.9	12	29.2	39.6	15.2	53.1	20
DH10B	ECDH10B_1238	dsbB	98.4	95.1	172.8	141.4	128.3	142	146.8	144.3
DH10B	ECDH10B_1239	nhaB	124.3	87.5	85.6	116.5	66.9	100.6	91.8	97.8
DH10B	ECDH10B_1240	fadR	438.1	314.1	399.2	269.6	440.7	389.9	341.7	516.7
DH10B	ECDH10B_1241	ycgB	17.5	35.9	67.3	65.8	104.1	82.6	302.7	269.1
DH10B	ECDH10B_1242	dadA	131.2	93.4	560.5	485.4	459.6	344.5	305.3	611.6
DH10B	ECDH10B_1243	dadX	217.6	181.6	846.3	701.9	553.3	461.6	660.8	688.8
DH10B	ECDH10B_1244	cvrA	139.3	120.7	169	125.9	121.8	128.7	135.1	116.4
DH10B	ECDH10B_1245	ldcA	38.6	45.7	37.3	46.3	65.6	57.4	64.5	71.2
DH10B	ECDH10B_1246	emtA	28.5	66.8	39.7	44.7	77.6	78.1	53.2	35.5
DH10B	ECDH10B_1247	ycgR	19.2	15	0	13.1	0	10.9	17.5	17.2
DH10B	ECDH10B_1248	ymgE	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1249	ycgY	0	4.7	0	0	0	0.7	0	0
DH10B	ECDH10B_1250	treA	33.5	27.1	21.4	38.5	3.2	14	11.6	30.7
DH10B	ECDH10B_1251	dhaM	342.7	335.9	295.6	389.6	301.3	473.1	529.2	641.5
DH10B	ECDH10B_1252	dhaL	124.2	200.2	232.4	293.1	123.2	346.1	290.6	279.3
DH10B	ECDH10B_1253	dhaK	216.3	184.9	225.9	172.7	164.9	244	284.8	418.4
DH10B	ECDH10B_1254	dhaR	29.9	41.5	66	30.4	31.3	39.3	20.1	40.2
DH10B	ECDH10B_1255	ycgV	25.9	30.8	10.6	5	45.3	27.8	40.9	40.4
DH10B	ECDH10B_1256	ychF	238.4	356.4	391.7	402.1	455.6	504.4	429.1	460.1
DH10B	ECDH10B_1257	pth	43.5	68.3	80.4	44	174.7	51.9	42.7	58.8
DH10B	ECDH10B_1258	ychH	21.9	24.9	0	0	0	13.7	127.5	35.7
DH10B	ECDH10B_1259	ychM	186.3	142.6	92.5	68	105.1	61.8	99.6	62.1
DH10B	ECDH10B_1260	prsA	700.7	1214.5	824.8	821.8	642.1	788.7	343.3	552.9
DH10B	ECDH10B_1261	ispE	153.6	114.9	163.8	112.6	117.8	112.3	50.6	128.6
DH10B	ECDH10B_1262	lolB	100.3	152.8	102.1	185.6	102	167.7	50.9	121.9
DH10B	ECDH10B_1263	hemA	353.9	319.4	311.9	357.9	301.7	429.6	399.8	496.9
DH10B	ECDH10B_1264	prfA	160.8	313.6	245.8	318.3	379.9	320.4	302.6	350.8
DH10B	ECDH10B_1265	prmC	164.8	171.5	191.9	173.6	258	167	104.4	159.9
DH10B	ECDH10B_1266	ychQ	196.4	118.1	102.3	42.3	157.4	73.3	146.4	73.7
DH10B	ECDH10B_1267	ychA	216.8	288	216.3	289.3	169.3	203.7	143.9	175.1
DH10B	ECDH10B_1268	kdsA	260.4	317.9	384.1	303.5	144.7	253.5	120.4	189.2
DH10B	ECDH10B_1269	ldrA	0	0	0	0	0	1.9	0	0
DH10B	ECDH10B_1271	ldrB	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1273	ldrC	0	0	0	0	0	1	0	0
DH10B	ECDH10B_1275	chaA	207.8	193.4	86.8	164.1	101.8	107.2	173.9	131
DH10B	ECDH10B_1276	chaB	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1277	chaC	37.9	39.9	76.3	151	61.8	106.7	225.1	126.6
DH10B	ECDH10B_1278	ychN	58.5	70.9	92.1	95.4	129.1	123.3	117.6	78.4
DH10B	ECDH10B_1279	ychO	51	49	54.9	92.6	43.7	33.6	57.5	56.9
DH10B	ECDH10B_1280	narL	39.8	41.5	69.9	97.2	77.1	101.1	59.3	64.9
DH10B	ECDH10B_1281	narX	65	43.7	47.3	38.2	38.4	40.1	46.3	39.5
DH10B	ECDH10B_1282	narK	14.2	10.5	0	6.2	0	0.8	6.5	0
DH10B	ECDH10B_1283	narG	12.2	16.1	0	0.4	7.9	8.7	9.5	7.3
DH10B	ECDH10B_1284	narH	19.6	24.3	30.1	14.6	19.2	11.3	18.7	19.4
DH10B	ECDH10B_1285	narJ	11.9	15.1	10.7	29.4	24	10	13.8	9.8
DH10B	ECDH10B_1286	narI	2.1	29.8	15.7	15.8	15.9	6.8	16.7	18.2
DH10B	ECDH10B_1287	ychS	75	139	22	5.8	71.5	46.7	35.7	150.9
DH10B	ECDH10B_1289	tpr	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1292	purU	221.7	157.1	172.7	152	216.9	273.1	158.9	157.1
DH10B	ECDH10B_1293	ychJ	187.7	135.5	244.6	141.3	152.3	206.1	197.9	310.3
DH10B	ECDH10B_1294	rssA	146.5	181.4	173.4	154.3	268.5	196.5	286	275.9
DH10B	ECDH10B_1295	rssB	97	101.6	160.8	130.6	121.1	96.2	147.8	141.3
DH10B	ECDH10B_1296	galU	177.1	209.6	373	410.5	208.1	286	221.5	256.6
DH10B	ECDH10B_1297	hns	1604.4	2514.2	2134.3	4052.2	3681	4550.5	5419.3	3988.1
DH10B	ECDH10B_1298	tdk	23.6	28.6	65	57.3	47.9	25	6.1	15.1
DH10B	ECDH10B_1300	insZ	108.6	129.9	82.9	53.2	94.9	74.8	30.4	97.2
DH10B	ECDH10B_1302	adhE	1482.6	2254.1	2060.2	2066.3	3421.6	4405.8	2493.2	3289.8
DH10B	ECDH10B_1303	ychE	76.3	87.7	225.9	122.5	123.1	81	102.8	85.7
DH10B	ECDH10B_1305	oppA	4398.5	5582.4	5032.6	6489.7	3769.7	3780.9	3608	4746.1
DH10B	ECDH10B_1306	oppB	659.4	850.3	621.7	550.7	250.1	319	257.2	363.3
DH10B	ECDH10B_1307	oppC	1381.7	1190.4	1397.6	1526.5	987.2	589.2	677	629.4
DH10B	ECDH10B_1308	oppD	1495.3	1363.5	1701.6	1880.8	1060	897.8	1166	977.2
DH10B	ECDH10B_1309	oppF	1064.7	1276.9	1466.3	1077.6	694	704	817.2	774.6
DH10B	ECDH10B_1310	yciU	186.9	230.5	340.2	398.1	92.4	153.8	142.2	167.3
DH10B	ECDH10B_1311	cls	128.2	196.1	72.7	145	137.4	148.2	157	154.9
DH10B	ECDH10B_1312	kch	37.9	48.3	13.3	34.6	26.4	11.2	9.1	10.6
DH10B	ECDH10B_1313	int	8.7	30.3	60.6	32.1	106.8	82.9	61.1	71.4
DH10B	ECDH10B_1314	xis	0	0	0	0	0	4.7	0	0
DH10B	ECDH10B_1315	no_gene_name	0	0	0	4.4	0	0	0	8.6
DH10B	ECDH10B_1316	no_gene_name	0	5.9	0	10.3	29.3	23.8	5.1	18.4
DH10B	ECDH10B_1317	no_gene_name	2.2	2.5	0	9.9	0	0.9	0	12.5
DH10B	ECDH10B_1318	exo	16.6	10.7	8.9	8.7	50	19.7	0	15.1
DH10B	ECDH10B_1319	bet	11.3	9.1	0	20.4	0	14.2	0	9.2
DH10B	ECDH10B_1320	no_gene_name	0	0	0	0	0	5.1	0	2.1
DH10B	ECDH10B_1321	no_gene_name	6.8	4.9	13.3	9.4	0	16.8	12.5	10.3
DH10B	ECDH10B_1322	no_gene_name	10.6	9.6	13.6	21.7	7	6.4	0	4.1
DH10B	ECDH10B_1323	kil	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1324	no_gene_name	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1325	no_gene_name	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1326	N	0	0	0	0	0	0	0	6.1
DH10B	ECDH10B_1327	40	109.7	214.1	221.3	264.1	79.6	220.5	305.6	293.7
DH10B	ECDH10B_1328	cI	104.6	168.9	270.9	172.7	324	246.7	350.3	275.8
DH10B	ECDH10B_1329	30	0	0	0	0	0	3.3	0	16.3
DH10B	ECDH10B_1330	cII	9.4	1.6	0	0	38.2	8	43.6	0
DH10B	ECDH10B_1331	15	0	5.9	0	0	4.9	8.5	0	15.6
DH10B	ECDH10B_1332	14	0	7.8	14.3	0	0	10.3	0	16.2
DH10B	ECDH10B_1333	no_gene_name	4.6	3.3	0	0	43.6	20.9	20	17.6
DH10B	ECDH10B_1334	no_gene_name	23.4	4.4	24.1	35.1	137	22.7	36	29.9
DH10B	ECDH10B_1335	no_gene_name	17.6	21.5	0	10.4	0	8	31.7	5.4
DH10B	ECDH10B_1336	rap	4.4	12.8	11.8	0	11.2	34.7	29.5	30.5
DH10B	ECDH10B_1337	17	5.2	20.5	0.9	11.9	26.6	13.4	0	0.4
DH10B	ECDH10B_1338	18	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1339	19	0	0	0	0	0	0	0	8.5
DH10B	ECDH10B_1340	Rz	0	25.8	0	0	0	3.6	62.7	4.6
DH10B	ECDH10B_1341	Rz1	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1342	rha	0	10.5	0	0	21	5.9	23.2	4.3
DH10B	ECDH10B_1343	no_gene_name	134	214.3	167.7	263.3	30.6	204.3	145.2	186.4
DH10B	ECDH10B_1344	no_gene_name	28.5	20.5	16.4	37.1	34.9	22.3	144.2	28.7
DH10B	ECDH10B_1345	no_gene_name	7.7	9.3	0	6.6	13.5	15	19.7	2.9
DH10B	ECDH10B_1346	1	0	0	20.8	0	0	9.6	0	6.1
DH10B	ECDH10B_1347	2	11	9.6	0.4	7	14	3.2	12.6	18.4
DH10B	ECDH10B_1348	W	0	0	0	0	0	0	0	0
DH10B	ECDH10B_1349	B	2.4	2.9	0	3.4	3.4	10.2	10	9.7
DH10B	ECDH10B_1350	C	2.1	5.9	0	0	0	3.4	14.6	6.1
DH10B	ECDH10B_1351	D	39.6	0	0	0	26.9	18.9	0	0
DH10B	ECDH10B_1352	5	0	0	8.6	0	11.1	0	0.8	6.2
DH10B	ECDH10B_1353	cynS	0	3	0	0	0	0	0	0
DH10B	ECDH10B_1354	cynX	0.4	22.1	8.5	8.4	6.2	10	9.2	5.7
DH10B	ECDH10B_1355	lacA	3.8	107.3	0	41.2	0	28.3	13.6	65.1
DH10B	ECDH10B_1356	lacY	3.8	65.7	16.3	70.1	7.1	31.2	8.5	52
DH10B	ECDH10B_1357	lacI	476	459.5	551.9	495.6	716	824.9	1148.3	1358.5
DH10B	ECDH10B_1358	mhpR	11.9	14.3	29.6	57.7	47.3	40.2	63.1	38.5
